geometry,stable_coefficients,rho_train,seed,config_id,config_hash,family,capacity_tier,capacity_tier_score,boundary_fidelity,fit_seconds,warning_count,warning_messages
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.9805,0.8735482000047341,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.94475,0.5270823999890126,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.95975,0.6420414000167511,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.96725,0.8561120000085793,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.96675,0.5524497000151314,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.96525,1.9120297000044957,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.96675,2.928748100006487,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.9905,0.34827310004038736,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.994,0.32355339999776334,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.9945,0.8457787999650463,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.993,0.008788600040134043,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.99425,0.010007200005929917,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.9965,0.016044999996665865,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.9915,0.2968323000241071,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.9895,0.20392059994628653,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.977,0.8182545999879949,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.92975,0.5010786000057124,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.94925,0.6407868000096641,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.95775,0.6947690999950282,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.9645,0.17254390002926812,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.96775,1.2199813000042923,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.9615,2.9372952000121586,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.98975,0.37275430001318455,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.99275,0.3445782999624498,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,2,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.98975,0.7131457999930717,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.99225,0.007650699990335852,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.9885,0.009134599997196347,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.98625,0.01222770003369078,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.99,0.1040493999607861,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.984,0.09064449998550117,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.97925,0.4787417999468744,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.854,0.48050489998422563,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.77825,0.5771913999924436,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.87575,0.7078470999840647,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.88725,0.15399969997815788,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.89825,0.6536255000391975,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.90375,0.9743008999503218,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.94,0.25208939996082336,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.96625,0.19926640001358464,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,2,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.95775,0.44089959998382255,0,
