fit_id,config_id,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,rho_train,seed,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,learned_capacity_primary,empirical_capacity_index,converged
6aa2a101dce6b192b04019f4b2372dc7fb527d80842a859d31af46d371227129,LR-M,logistic_regression,medium,0.5,medium,0.5,0.7,6,0.9543333333333334,0.7888666666666667,0.6766666666666666,0.1654666666666666,4.903444004741136,0.4666666666666667,1.0
27c741041d1d2b4574429aad3a10df306976202a7c878c86b9a549784a983ea1,LR-H,logistic_regression,high,1.0,weak,1.0,0.7,6,0.9536666666666668,0.7942666666666667,0.6886666666666666,0.1594,4.9959521102666,0.8,1.0
d55eafb33c6e4b1ab9c2f53b8fa54787345802f4c47694d3371da96ba5f5fc58,SVM-L,rbf_svm,low,0.0,medium,0.5,0.7,6,0.956,0.7701333333333332,0.6426666666666667,0.1858666666666667,2.3652188914598957,0.3,1.0
e2aa5e10e2cd340c957f9407a5383e4519d8c740b99d6eaa738899703eadb7ab,SVM-M,rbf_svm,medium,0.5,weak,1.0,0.7,6,0.955,0.7727999999999999,0.6536666666666666,0.1822,11.123449903490007,0.6666666666666666,1.0
99caac82c24f16a82afcec5a9f798a136394251bbfb2a31fc96007f187b56c36,SVM-H,rbf_svm,high,1.0,strong,0.0,0.7,6,0.9546666666666668,0.7386,0.592,0.2160666666666666,168.79632490402454,1.0,1.0
552244d9b091eebf13d9f3f1f968ca0c3115ff9785387dde54db4a75fb8f4eca,RF-L,random_forest,low,0.0,weak,1.0,0.7,6,0.92,0.5467333333333333,0.2733333333333333,0.3732666666666667,3195.0,0.1333333333333333,1.0
9dfdf41f8d3963666f530d628a642c1ae2c40f12511e1f97b5c07fcc4e913415,RF-M,random_forest,medium,0.5,strong,0.0,0.7,6,0.9463333333333334,0.6810666666666666,0.487,0.2652666666666667,25993.0,0.3666666666666666,1.0
265646e93c7320b138a024be19ac28928c89fabbffd5825229c0068e3cc22030,RF-H,random_forest,high,1.0,medium,0.5,0.7,6,0.951,0.7122,0.5443333333333333,0.2387999999999999,68561.0,0.8,1.0
555dae0f1749f54eb6497f0ee1a4dd837a574713a294a8aba05f2f32d9055503,HGB-L,gradient_boosting,low,0.0,strong,0.0,0.7,6,0.9493333333333334,0.7250666666666666,0.5593333333333333,0.2242666666666667,700.0,0.1833333333333333,1.0
897adc1931ee7231db37740a12ac1bd7a41c66ad61aa4dd0ddb3e3c7101745fe,HGB-M,gradient_boosting,medium,0.5,weak,1.0,0.7,6,0.9496666666666668,0.7342666666666668,0.6076666666666667,0.2153999999999998,6200.0,0.5166666666666667,1.0
11ad79df1b6c8bb44303f0798e297e8693bc1856f1ce8624c42807c25062026a,HGB-H,gradient_boosting,high,1.0,medium,0.5,0.7,6,0.9493333333333334,0.7272666666666667,0.605,0.2220666666666666,18900.0,0.85,1.0
c0c34629c4233ce2a34744bda51cc211fffe412574dbccab294dfb0e7886e1b9,MLP-L,mlp,low,0.0,weak,1.0,0.7,6,0.949,0.7348,0.5886666666666667,0.2141999999999999,113.0,0.1833333333333333,1.0
e5e6a256e62fafa491d5ba219173b62dff89d5c107af37f78ff5bfdab2ebefec,MLP-M,mlp,medium,0.5,medium,0.5,0.7,6,0.9553333333333334,0.7880666666666667,0.6723333333333333,0.1672666666666666,4609.0,0.5166666666666667,1.0
dca6229a6a75ce58d331622628165d1093ecb71faf22d4aabc4508d2516f0f5a,MLP-H,mlp,high,1.0,strong,0.0,0.7,6,0.9556666666666668,0.7964666666666667,0.6943333333333334,0.1592,25601.0,0.85,1.0
29e724b279e7b77cba7ba110f1b529e3f3771d2c974daf783d3c3db78154c612,LR-L,logistic_regression,low,0.0,strong,0.0,0.7,7,0.9563333333333334,0.7506666666666667,0.608,0.2056666666666666,4.2522274193165925,0.3,1.0
6045e067cba4cecc61346fcb5b6e8ae982efc0e2d4ee5246114dcfcdd6cc7820,LR-M,logistic_regression,medium,0.5,medium,0.5,0.7,7,0.957,0.7932,0.687,0.1637999999999999,4.905889297994467,0.5,1.0
d91d9731d3cc64cbb2d39c8f5014a383d1f9b08deabe079c4c41146dc1314013,LR-H,logistic_regression,high,1.0,weak,1.0,0.7,7,0.9576666666666668,0.7967333333333334,0.6923333333333334,0.1609333333333332,4.99607564222483,0.8333333333333334,1.0
