fit_id,rho_train,dataset_seed,width,schedule,accuracy,ood_gap,rho_ood
rho0p7_seed12_width8_cosine,0.7,12,8,cosine,0.738,0.20833333333333337,-0.6
rho0p7_seed12_width8_cosine,0.7,12,8,cosine,0.789,0.15733333333333333,-0.3
rho0p7_seed12_width8_cosine,0.7,12,8,cosine,0.8406666666666667,0.10566666666666669,0.0
rho0p7_seed12_width8_cosine,0.7,12,8,cosine,0.8833333333333333,0.06300000000000006,0.3
rho0p7_seed13_width512_constant,0.7,13,512,constant,0.688,0.261,-0.9
rho0p7_seed13_width512_constant,0.7,13,512,constant,0.7666666666666667,0.18233333333333324,-0.6
rho0p7_seed13_width512_constant,0.7,13,512,constant,0.7986666666666666,0.15033333333333332,-0.3
rho0p7_seed13_width512_constant,0.7,13,512,constant,0.8456666666666667,0.10333333333333328,0.0
rho0p7_seed13_width512_constant,0.7,13,512,constant,0.8896666666666667,0.05933333333333324,0.3
rho0p7_seed13_width512_cosine,0.7,13,512,cosine,0.6586666666666666,0.29233333333333333,-0.9
rho0p7_seed13_width512_cosine,0.7,13,512,cosine,0.7483333333333333,0.20266666666666666,-0.6
rho0p7_seed13_width512_cosine,0.7,13,512,cosine,0.786,0.16499999999999992,-0.3
rho0p7_seed13_width512_cosine,0.7,13,512,cosine,0.836,0.11499999999999999,0.0
rho0p7_seed13_width512_cosine,0.7,13,512,cosine,0.8883333333333333,0.06266666666666665,0.3
rho0p7_seed13_width64_constant,0.7,13,64,constant,0.6606666666666666,0.29433333333333334,-0.9
rho0p7_seed13_width64_constant,0.7,13,64,constant,0.7473333333333333,0.20766666666666667,-0.6
rho0p7_seed13_width64_constant,0.7,13,64,constant,0.786,0.16899999999999993,-0.3
rho0p7_seed13_width64_constant,0.7,13,64,constant,0.8376666666666667,0.11733333333333329,0.0
rho0p7_seed13_width64_constant,0.7,13,64,constant,0.8876666666666667,0.06733333333333325,0.3
rho0p7_seed13_width64_cosine,0.7,13,64,cosine,0.6613333333333333,0.29433333333333334,-0.9
rho0p7_seed13_width64_cosine,0.7,13,64,cosine,0.7476666666666667,0.20799999999999996,-0.6
rho0p7_seed13_width64_cosine,0.7,13,64,cosine,0.785,0.17066666666666663,-0.3
rho0p7_seed13_width64_cosine,0.7,13,64,cosine,0.8406666666666667,0.11499999999999999,0.0
rho0p7_seed13_width64_cosine,0.7,13,64,cosine,0.8883333333333333,0.06733333333333336,0.3
rho0p7_seed13_width8_constant,0.7,13,8,constant,0.66,0.29466666666666663,-0.9
rho0p7_seed13_width8_constant,0.7,13,8,constant,0.7526666666666667,0.20199999999999996,-0.6
rho0p7_seed13_width8_constant,0.7,13,8,constant,0.7863333333333333,0.16833333333333333,-0.3
rho0p7_seed13_width8_constant,0.7,13,8,constant,0.8396666666666667,0.11499999999999999,0.0
rho0p7_seed13_width8_constant,0.7,13,8,constant,0.895,0.059666666666666646,0.3
rho0p7_seed13_width8_cosine,0.7,13,8,cosine,0.6586666666666666,0.29566666666666674,-0.9
rho0p7_seed13_width8_cosine,0.7,13,8,cosine,0.749,0.20533333333333337,-0.6
rho0p7_seed13_width8_cosine,0.7,13,8,cosine,0.7863333333333333,0.16800000000000004,-0.3
rho0p7_seed13_width8_cosine,0.7,13,8,cosine,0.8376666666666667,0.1166666666666667,0.0
rho0p7_seed13_width8_cosine,0.7,13,8,cosine,0.8943333333333333,0.06000000000000005,0.3
rho0p7_seed14_width512_constant,0.7,14,512,constant,0.6583333333333333,0.29633333333333334,-0.9
rho0p7_seed14_width512_constant,0.7,14,512,constant,0.73,0.22466666666666668,-0.6
rho0p7_seed14_width512_constant,0.7,14,512,constant,0.776,0.17866666666666664,-0.3
rho0p7_seed14_width512_constant,0.7,14,512,constant,0.84,0.1146666666666667,0.0
rho0p7_seed14_width512_constant,0.7,14,512,constant,0.884,0.07066666666666666,0.3
rho0p7_seed14_width512_cosine,0.7,14,512,cosine,0.6813333333333333,0.2743333333333333,-0.9
rho0p7_seed14_width512_cosine,0.7,14,512,cosine,0.7436666666666667,0.21199999999999997,-0.6
rho0p7_seed14_width512_cosine,0.7,14,512,cosine,0.7886666666666666,0.16700000000000004,-0.3
rho0p7_seed14_width512_cosine,0.7,14,512,cosine,0.849,0.10666666666666669,0.0
rho0p7_seed14_width512_cosine,0.7,14,512,cosine,0.8866666666666667,0.06899999999999995,0.3
rho0p7_seed14_width64_constant,0.7,14,64,constant,0.6753333333333333,0.279,-0.9
rho0p7_seed14_width64_constant,0.7,14,64,constant,0.741,0.21333333333333337,-0.6
rho0p7_seed14_width64_constant,0.7,14,64,constant,0.7853333333333333,0.16900000000000004,-0.3
rho0p7_seed14_width64_constant,0.7,14,64,constant,0.8526666666666667,0.10166666666666668,0.0
rho0p7_seed14_width64_constant,0.7,14,64,constant,0.8883333333333333,0.06600000000000006,0.3
rho0p7_seed14_width64_cosine,0.7,14,64,cosine,0.6766666666666666,0.27866666666666673,-0.9
rho0p7_seed14_width64_cosine,0.7,14,64,cosine,0.739,0.21633333333333338,-0.6
rho0p7_seed14_width64_cosine,0.7,14,64,cosine,0.786,0.16933333333333334,-0.3
rho0p7_seed14_width64_cosine,0.7,14,64,cosine,0.8533333333333334,0.10199999999999998,0.0
rho0p7_seed14_width64_cosine,0.7,14,64,cosine,0.891,0.06433333333333335,0.3
rho0p7_seed14_width8_constant,0.7,14,8,constant,0.6766666666666666,0.27766666666666673,-0.9
rho0p7_seed14_width8_constant,0.7,14,8,constant,0.74,0.21433333333333338,-0.6
rho0p7_seed14_width8_constant,0.7,14,8,constant,0.7836666666666666,0.17066666666666674,-0.3
rho0p7_seed14_width8_constant,0.7,14,8,constant,0.8503333333333334,0.10399999999999998,0.0
rho0p7_seed14_width8_constant,0.7,14,8,constant,0.8893333333333333,0.06500000000000006,0.3
rho0p7_seed14_width8_cosine,0.7,14,8,cosine,0.6763333333333333,0.2776666666666666,-0.9
rho0p7_seed14_width8_cosine,0.7,14,8,cosine,0.739,0.21499999999999997,-0.6
rho0p7_seed14_width8_cosine,0.7,14,8,cosine,0.784,0.16999999999999993,-0.3
rho0p7_seed14_width8_cosine,0.7,14,8,cosine,0.851,0.10299999999999998,0.0
rho0p7_seed14_width8_cosine,0.7,14,8,cosine,0.8896666666666667,0.06433333333333324,0.3
rho0p7_seed15_width512_constant,0.7,15,512,constant,0.6756666666666666,0.28200000000000003,-0.9
rho0p7_seed15_width512_constant,0.7,15,512,constant,0.7423333333333333,0.21533333333333338,-0.6
rho0p7_seed15_width512_constant,0.7,15,512,constant,0.8113333333333334,0.14633333333333332,-0.3
rho0p7_seed15_width512_constant,0.7,15,512,constant,0.845,0.11266666666666669,0.0
rho0p7_seed15_width512_constant,0.7,15,512,constant,0.8923333333333333,0.06533333333333335,0.3
rho0p7_seed15_width512_cosine,0.7,15,512,cosine,0.675,0.2839999999999999,-0.9
rho0p7_seed15_width512_cosine,0.7,15,512,cosine,0.7453333333333333,0.21366666666666667,-0.6
rho0p7_seed15_width512_cosine,0.7,15,512,cosine,0.8136666666666666,0.14533333333333331,-0.3
rho0p7_seed15_width512_cosine,0.7,15,512,cosine,0.844,0.11499999999999999,0.0
rho0p7_seed15_width512_cosine,0.7,15,512,cosine,0.8916666666666667,0.06733333333333325,0.3
rho0p7_seed15_width64_constant,0.7,15,64,constant,0.675,0.2849999999999999,-0.9
rho0p7_seed15_width64_constant,0.7,15,64,constant,0.7466666666666667,0.21333333333333326,-0.6
rho0p7_seed15_width64_constant,0.7,15,64,constant,0.8113333333333334,0.1486666666666666,-0.3
rho0p7_seed15_width64_constant,0.7,15,64,constant,0.843,0.11699999999999999,0.0
rho0p7_seed15_width64_constant,0.7,15,64,constant,0.8906666666666667,0.06933333333333325,0.3
rho0p7_seed15_width64_cosine,0.7,15,64,cosine,0.6733333333333333,0.28800000000000003,-0.9
rho0p7_seed15_width64_cosine,0.7,15,64,cosine,0.746,0.21533333333333338,-0.6
rho0p7_seed15_width64_cosine,0.7,15,64,cosine,0.8116666666666666,0.14966666666666673,-0.3
rho0p7_seed15_width64_cosine,0.7,15,64,cosine,0.8426666666666667,0.1186666666666667,0.0
rho0p7_seed15_width64_cosine,0.7,15,64,cosine,0.8913333333333333,0.07000000000000006,0.3
rho0p7_seed15_width8_constant,0.7,15,8,constant,0.6726666666666666,0.28700000000000003,-0.9
rho0p7_seed15_width8_constant,0.7,15,8,constant,0.7433333333333333,0.21633333333333338,-0.6
rho0p7_seed15_width8_constant,0.7,15,8,constant,0.8086666666666666,0.15100000000000002,-0.3
rho0p7_seed15_width8_constant,0.7,15,8,constant,0.8446666666666667,0.11499999999999999,0.0
rho0p7_seed15_width8_constant,0.7,15,8,constant,0.894,0.06566666666666665,0.3
rho0p7_seed15_width8_cosine,0.7,15,8,cosine,0.6733333333333333,0.28500000000000003,-0.9
rho0p7_seed15_width8_cosine,0.7,15,8,cosine,0.743,0.21533333333333338,-0.6
rho0p7_seed15_width8_cosine,0.7,15,8,cosine,0.8116666666666666,0.14666666666666672,-0.3
rho0p7_seed15_width8_cosine,0.7,15,8,cosine,0.846,0.1123333333333334,0.0
rho0p7_seed15_width8_cosine,0.7,15,8,cosine,0.894,0.06433333333333335,0.3
rho0p7_seed16_width512_constant,0.7,16,512,constant,0.633,0.31366666666666665,-0.9
rho0p7_seed16_width512_constant,0.7,16,512,constant,0.7166666666666667,0.22999999999999998,-0.6
rho0p7_seed16_width512_constant,0.7,16,512,constant,0.7563333333333333,0.19033333333333335,-0.3
rho0p7_seed16_width512_constant,0.7,16,512,constant,0.8273333333333334,0.11933333333333329,0.0
rho0p7_seed16_width512_constant,0.7,16,512,constant,0.8793333333333333,0.06733333333333336,0.3
rho0p7_seed16_width512_cosine,0.7,16,512,cosine,0.6616666666666666,0.28566666666666674,-0.9
rho0p7_seed16_width512_cosine,0.7,16,512,cosine,0.735,0.21233333333333337,-0.6
rho0p7_seed16_width512_cosine,0.7,16,512,cosine,0.7726666666666666,0.17466666666666675,-0.3
rho0p7_seed16_width512_cosine,0.7,16,512,cosine,0.8426666666666667,0.10466666666666669,0.0
rho0p7_seed16_width512_cosine,0.7,16,512,cosine,0.8856666666666667,0.06166666666666665,0.3
rho0p7_seed16_width64_constant,0.7,16,64,constant,0.66,0.2876666666666666,-0.9
rho0p7_seed16_width64_constant,0.7,16,64,constant,0.7353333333333333,0.21233333333333337,-0.6
rho0p7_seed16_width64_constant,0.7,16,64,constant,0.7766666666666666,0.17100000000000004,-0.3
rho0p7_seed16_width64_constant,0.7,16,64,constant,0.8423333333333334,0.10533333333333328,0.0
rho0p7_seed16_width64_constant,0.7,16,64,constant,0.8876666666666667,0.05999999999999994,0.3
rho0p7_seed16_width64_cosine,0.7,16,64,cosine,0.6613333333333333,0.28700000000000003,-0.9
rho0p7_seed16_width64_cosine,0.7,16,64,cosine,0.7396666666666667,0.20866666666666667,-0.6
rho0p7_seed16_width64_cosine,0.7,16,64,cosine,0.7806666666666666,0.16766666666666674,-0.3
rho0p7_seed16_width64_cosine,0.7,16,64,cosine,0.8426666666666667,0.10566666666666669,0.0
rho0p7_seed16_width64_cosine,0.7,16,64,cosine,0.8886666666666667,0.059666666666666646,0.3
rho0p7_seed16_width8_constant,0.7,16,8,constant,0.6646666666666666,0.28733333333333333,-0.9
rho0p7_seed16_width8_constant,0.7,16,8,constant,0.7426666666666667,0.20933333333333326,-0.6
rho0p7_seed16_width8_constant,0.7,16,8,constant,0.7746666666666666,0.17733333333333334,-0.3
rho0p7_seed16_width8_constant,0.7,16,8,constant,0.842,0.10999999999999999,0.0
rho0p7_seed16_width8_constant,0.7,16,8,constant,0.8873333333333333,0.06466666666666665,0.3
rho0p7_seed16_width8_cosine,0.7,16,8,cosine,0.6603333333333333,0.29166666666666663,-0.9
rho0p7_seed16_width8_cosine,0.7,16,8,cosine,0.7373333333333333,0.21466666666666667,-0.6
rho0p7_seed16_width8_cosine,0.7,16,8,cosine,0.776,0.17599999999999993,-0.3
rho0p7_seed16_width8_cosine,0.7,16,8,cosine,0.8413333333333334,0.11066666666666658,0.0
rho0p7_seed16_width8_cosine,0.7,16,8,cosine,0.8856666666666667,0.06633333333333324,0.3
rho0p7_seed17_width512_constant,0.7,17,512,constant,0.6656666666666666,0.281,-0.9
rho0p7_seed17_width512_constant,0.7,17,512,constant,0.727,0.21966666666666668,-0.6
rho0p7_seed17_width512_constant,0.7,17,512,constant,0.789,0.15766666666666662,-0.3
rho0p7_seed17_width512_constant,0.7,17,512,constant,0.844,0.10266666666666668,0.0
rho0p7_seed17_width512_constant,0.7,17,512,constant,0.888,0.058666666666666645,0.3
rho0p7_seed17_width512_cosine,0.7,17,512,cosine,0.661,0.2866666666666666,-0.9
rho0p7_seed17_width512_cosine,0.7,17,512,cosine,0.7226666666666667,0.22499999999999998,-0.6
rho0p7_seed17_width512_cosine,0.7,17,512,cosine,0.7903333333333333,0.15733333333333333,-0.3
rho0p7_seed17_width512_cosine,0.7,17,512,cosine,0.8456666666666667,0.10199999999999998,0.0
rho0p7_seed17_width512_cosine,0.7,17,512,cosine,0.8873333333333333,0.06033333333333335,0.3
rho0p7_seed17_width64_constant,0.7,17,64,constant,0.6603333333333333,0.2853333333333333,-0.9
rho0p7_seed17_width64_constant,0.7,17,64,constant,0.7296666666666667,0.21599999999999997,-0.6
rho0p7_seed17_width64_constant,0.7,17,64,constant,0.794,0.15166666666666662,-0.3
rho0p7_seed17_width64_constant,0.7,17,64,constant,0.8423333333333334,0.10333333333333328,0.0
rho0p7_seed17_width64_constant,0.7,17,64,constant,0.8876666666666667,0.05799999999999994,0.3
rho0p7_seed17_width64_cosine,0.7,17,64,cosine,0.6593333333333333,0.2876666666666666,-0.9
rho0p7_seed17_width64_cosine,0.7,17,64,cosine,0.7276666666666667,0.21933333333333327,-0.6
rho0p7_seed17_width64_cosine,0.7,17,64,cosine,0.7923333333333333,0.15466666666666662,-0.3
rho0p7_seed17_width64_cosine,0.7,17,64,cosine,0.8416666666666667,0.10533333333333328,0.0
rho0p7_seed17_width64_cosine,0.7,17,64,cosine,0.8873333333333333,0.059666666666666646,0.3
rho0p7_seed17_width8_constant,0.7,17,8,constant,0.66,0.28966666666666663,-0.9
rho0p7_seed17_width8_constant,0.7,17,8,constant,0.7266666666666667,0.22299999999999998,-0.6
rho0p7_seed17_width8_constant,0.7,17,8,constant,0.791,0.15866666666666662,-0.3
rho0p7_seed17_width8_constant,0.7,17,8,constant,0.8433333333333334,0.10633333333333328,0.0
rho0p7_seed17_width8_constant,0.7,17,8,constant,0.8893333333333333,0.06033333333333335,0.3
rho0p7_seed17_width8_cosine,0.7,17,8,cosine,0.6633333333333333,0.28600000000000003,-0.9
rho0p7_seed17_width8_cosine,0.7,17,8,cosine,0.727,0.22233333333333338,-0.6
rho0p7_seed17_width8_cosine,0.7,17,8,cosine,0.7903333333333333,0.15900000000000003,-0.3
rho0p7_seed17_width8_cosine,0.7,17,8,cosine,0.847,0.10233333333333339,0.0
rho0p7_seed17_width8_cosine,0.7,17,8,cosine,0.8903333333333333,0.05900000000000005,0.3
rho0p7_seed18_width512_constant,0.7,18,512,constant,0.6863333333333334,0.266,-0.9
rho0p7_seed18_width512_constant,0.7,18,512,constant,0.733,0.21933333333333338,-0.6
rho0p7_seed18_width512_constant,0.7,18,512,constant,0.8056666666666666,0.14666666666666672,-0.3
rho0p7_seed18_width512_constant,0.7,18,512,constant,0.836,0.1163333333333334,0.0
rho0p7_seed18_width512_constant,0.7,18,512,constant,0.8736666666666667,0.07866666666666666,0.3
rho0p7_seed18_width512_cosine,0.7,18,512,cosine,0.6836666666666666,0.2706666666666667,-0.9
rho0p7_seed18_width512_cosine,0.7,18,512,cosine,0.733,0.22133333333333338,-0.6
rho0p7_seed18_width512_cosine,0.7,18,512,cosine,0.8053333333333333,0.14900000000000002,-0.3
rho0p7_seed18_width512_cosine,0.7,18,512,cosine,0.8413333333333334,0.11299999999999999,0.0
rho0p7_seed18_width512_cosine,0.7,18,512,cosine,0.8743333333333333,0.08000000000000007,0.3
rho0p7_seed18_width64_constant,0.7,18,64,constant,0.6806666666666666,0.2766666666666667,-0.9
rho0p7_seed18_width64_constant,0.7,18,64,constant,0.7356666666666667,0.22166666666666668,-0.6
rho0p7_seed18_width64_constant,0.7,18,64,constant,0.81,0.14733333333333332,-0.3
rho0p7_seed18_width64_constant,0.7,18,64,constant,0.841,0.1163333333333334,0.0
rho0p7_seed18_width64_constant,0.7,18,64,constant,0.8763333333333333,0.08100000000000007,0.3
rho0p7_seed18_width64_cosine,0.7,18,64,cosine,0.682,0.2756666666666666,-0.9
rho0p7_seed18_width64_cosine,0.7,18,64,cosine,0.7363333333333333,0.22133333333333338,-0.6
rho0p7_seed18_width64_cosine,0.7,18,64,cosine,0.8093333333333333,0.14833333333333332,-0.3
rho0p7_seed18_width64_cosine,0.7,18,64,cosine,0.8426666666666667,0.11499999999999999,0.0
rho0p7_seed18_width64_cosine,0.7,18,64,cosine,0.8783333333333333,0.07933333333333337,0.3
rho0p7_seed18_width8_constant,0.7,18,8,constant,0.679,0.2783333333333333,-0.9
rho0p7_seed18_width8_constant,0.7,18,8,constant,0.737,0.22033333333333338,-0.6
rho0p7_seed18_width8_constant,0.7,18,8,constant,0.8056666666666666,0.15166666666666673,-0.3
rho0p7_seed18_width8_constant,0.7,18,8,constant,0.843,0.1143333333333334,0.0
rho0p7_seed18_width8_constant,0.7,18,8,constant,0.874,0.08333333333333337,0.3
rho0p7_seed18_width8_cosine,0.7,18,8,cosine,0.6813333333333333,0.277,-0.9
rho0p7_seed18_width8_cosine,0.7,18,8,cosine,0.7376666666666667,0.22066666666666668,-0.6
rho0p7_seed18_width8_cosine,0.7,18,8,cosine,0.8076666666666666,0.15066666666666673,-0.3
rho0p7_seed18_width8_cosine,0.7,18,8,cosine,0.8436666666666667,0.1146666666666667,0.0
rho0p7_seed18_width8_cosine,0.7,18,8,cosine,0.8763333333333333,0.08200000000000007,0.3
rho0p7_seed19_width512_constant,0.7,19,512,constant,0.6696666666666666,0.2843333333333333,-0.9
rho0p7_seed19_width512_constant,0.7,19,512,constant,0.716,0.238,-0.6
rho0p7_seed19_width512_constant,0.7,19,512,constant,0.772,0.18199999999999994,-0.3
rho0p7_seed19_width512_constant,0.7,19,512,constant,0.8413333333333334,0.11266666666666658,0.0
rho0p7_seed19_width512_constant,0.7,19,512,constant,0.886,0.06799999999999995,0.3
rho0p7_seed19_width512_cosine,0.7,19,512,cosine,0.6873333333333334,0.268,-0.9
rho0p7_seed19_width512_cosine,0.7,19,512,cosine,0.7266666666666667,0.22866666666666668,-0.6
rho0p7_seed19_width512_cosine,0.7,19,512,cosine,0.784,0.17133333333333334,-0.3
rho0p7_seed19_width512_cosine,0.7,19,512,cosine,0.8446666666666667,0.11066666666666669,0.0
rho0p7_seed19_width512_cosine,0.7,19,512,cosine,0.891,0.06433333333333335,0.3
rho0p7_seed19_width64_constant,0.7,19,64,constant,0.685,0.2689999999999999,-0.9
rho0p7_seed19_width64_constant,0.7,19,64,constant,0.7273333333333334,0.22666666666666657,-0.6
rho0p7_seed19_width64_constant,0.7,19,64,constant,0.7826666666666666,0.17133333333333334,-0.3
rho0p7_seed19_width64_constant,0.7,19,64,constant,0.8423333333333334,0.11166666666666658,0.0
rho0p7_seed19_width64_constant,0.7,19,64,constant,0.892,0.061999999999999944,0.3
rho0p7_seed19_width64_cosine,0.7,19,64,cosine,0.6873333333333334,0.2686666666666666,-0.9
rho0p7_seed19_width64_cosine,0.7,19,64,cosine,0.724,0.23199999999999998,-0.6
rho0p7_seed19_width64_cosine,0.7,19,64,cosine,0.7863333333333333,0.16966666666666663,-0.3
rho0p7_seed19_width64_cosine,0.7,19,64,cosine,0.8446666666666667,0.11133333333333328,0.0
rho0p7_seed19_width64_cosine,0.7,19,64,cosine,0.8916666666666667,0.06433333333333324,0.3
rho0p7_seed19_width8_constant,0.7,19,8,constant,0.686,0.2716666666666666,-0.9
rho0p7_seed19_width8_constant,0.7,19,8,constant,0.729,0.22866666666666668,-0.6
rho0p7_seed19_width8_constant,0.7,19,8,constant,0.7866666666666666,0.17100000000000004,-0.3
rho0p7_seed19_width8_constant,0.7,19,8,constant,0.845,0.11266666666666669,0.0
rho0p7_seed19_width8_constant,0.7,19,8,constant,0.8886666666666667,0.06899999999999995,0.3
rho0p7_seed19_width8_cosine,0.7,19,8,cosine,0.6873333333333334,0.2713333333333333,-0.9
rho0p7_seed19_width8_cosine,0.7,19,8,cosine,0.729,0.22966666666666669,-0.6
rho0p7_seed19_width8_cosine,0.7,19,8,cosine,0.789,0.16966666666666663,-0.3
rho0p7_seed19_width8_cosine,0.7,19,8,cosine,0.8466666666666667,0.11199999999999999,0.0
rho0p7_seed19_width8_cosine,0.7,19,8,cosine,0.8876666666666667,0.07099999999999995,0.3
rho0p9_seed00_width512_constant,0.9,0,512,constant,0.25833333333333336,0.7329999999999999,-0.9
rho0p9_seed00_width512_constant,0.9,0,512,constant,0.48133333333333334,0.51,-0.6
rho0p9_seed00_width512_constant,0.9,0,512,constant,0.589,0.4023333333333333,-0.3
rho0p9_seed00_width512_constant,0.9,0,512,constant,0.7003333333333334,0.2909999999999999,0.0
rho0p9_seed00_width512_constant,0.9,0,512,constant,0.785,0.20633333333333326,0.3
rho0p9_seed00_width512_cosine,0.9,0,512,cosine,0.265,0.7263333333333333,-0.9
rho0p9_seed00_width512_cosine,0.9,0,512,cosine,0.483,0.5083333333333333,-0.6
rho0p9_seed00_width512_cosine,0.9,0,512,cosine,0.5943333333333334,0.3969999999999999,-0.3
rho0p9_seed00_width512_cosine,0.9,0,512,cosine,0.7026666666666667,0.2886666666666666,0.0
rho0p9_seed00_width512_cosine,0.9,0,512,cosine,0.7883333333333333,0.20299999999999996,0.3
rho0p9_seed00_width64_constant,0.9,0,64,constant,0.25566666666666665,0.7373333333333334,-0.9
rho0p9_seed00_width64_constant,0.9,0,64,constant,0.48133333333333334,0.5116666666666667,-0.6
rho0p9_seed00_width64_constant,0.9,0,64,constant,0.587,0.406,-0.3
rho0p9_seed00_width64_constant,0.9,0,64,constant,0.6973333333333334,0.29566666666666663,0.0
rho0p9_seed00_width64_constant,0.9,0,64,constant,0.7853333333333333,0.20766666666666667,0.3
rho0p9_seed00_width64_cosine,0.9,0,64,cosine,0.252,0.741,-0.9
rho0p9_seed00_width64_cosine,0.9,0,64,cosine,0.484,0.509,-0.6
rho0p9_seed00_width64_cosine,0.9,0,64,cosine,0.59,0.403,-0.3
rho0p9_seed00_width64_cosine,0.9,0,64,cosine,0.6983333333333334,0.29466666666666663,0.0
rho0p9_seed00_width64_cosine,0.9,0,64,cosine,0.7843333333333333,0.20866666666666667,0.3
rho0p9_seed00_width8_constant,0.9,0,8,constant,0.26166666666666666,0.7313333333333334,-0.9
rho0p9_seed00_width8_constant,0.9,0,8,constant,0.48833333333333334,0.5046666666666666,-0.6
rho0p9_seed00_width8_constant,0.9,0,8,constant,0.5966666666666667,0.3963333333333333,-0.3
rho0p9_seed00_width8_constant,0.9,0,8,constant,0.699,0.29400000000000004,0.0
rho0p9_seed00_width8_constant,0.9,0,8,constant,0.7883333333333333,0.20466666666666666,0.3
rho0p9_seed00_width8_cosine,0.9,0,8,cosine,0.2623333333333333,0.7306666666666667,-0.9
rho0p9_seed00_width8_cosine,0.9,0,8,cosine,0.48966666666666664,0.5033333333333334,-0.6
rho0p9_seed00_width8_cosine,0.9,0,8,cosine,0.5966666666666667,0.3963333333333333,-0.3
rho0p9_seed00_width8_cosine,0.9,0,8,cosine,0.6983333333333334,0.29466666666666663,0.0
rho0p9_seed00_width8_cosine,0.9,0,8,cosine,0.79,0.20299999999999996,0.3
rho0p9_seed01_width512_constant,0.9,1,512,constant,0.232,0.757,-0.9
rho0p9_seed01_width512_constant,0.9,1,512,constant,0.443,0.546,-0.6
rho0p9_seed01_width512_constant,0.9,1,512,constant,0.5573333333333333,0.43166666666666664,-0.3
rho0p9_seed01_width512_constant,0.9,1,512,constant,0.67,0.31899999999999995,0.0
rho0p9_seed01_width512_constant,0.9,1,512,constant,0.7706666666666667,0.21833333333333327,0.3
rho0p9_seed01_width512_cosine,0.9,1,512,cosine,0.23533333333333334,0.7536666666666667,-0.9
rho0p9_seed01_width512_cosine,0.9,1,512,cosine,0.447,0.542,-0.6
rho0p9_seed01_width512_cosine,0.9,1,512,cosine,0.5606666666666666,0.42833333333333334,-0.3
rho0p9_seed01_width512_cosine,0.9,1,512,cosine,0.672,0.31699999999999995,0.0
rho0p9_seed01_width512_cosine,0.9,1,512,cosine,0.772,0.21699999999999997,0.3
rho0p9_seed01_width64_constant,0.9,1,64,constant,0.23933333333333334,0.7493333333333334,-0.9
rho0p9_seed01_width64_constant,0.9,1,64,constant,0.4523333333333333,0.5363333333333333,-0.6
rho0p9_seed01_width64_constant,0.9,1,64,constant,0.563,0.42566666666666675,-0.3
rho0p9_seed01_width64_constant,0.9,1,64,constant,0.6736666666666666,0.31500000000000006,0.0
rho0p9_seed01_width64_constant,0.9,1,64,constant,0.7726666666666666,0.21600000000000008,0.3
rho0p9_seed01_width64_cosine,0.9,1,64,cosine,0.23733333333333334,0.7516666666666667,-0.9
rho0p9_seed01_width64_cosine,0.9,1,64,cosine,0.4523333333333333,0.5366666666666666,-0.6
rho0p9_seed01_width64_cosine,0.9,1,64,cosine,0.5616666666666666,0.42733333333333334,-0.3
rho0p9_seed01_width64_cosine,0.9,1,64,cosine,0.6713333333333333,0.31766666666666665,0.0
rho0p9_seed01_width64_cosine,0.9,1,64,cosine,0.7716666666666666,0.21733333333333338,0.3
rho0p9_seed01_width8_constant,0.9,1,8,constant,0.23033333333333333,0.7596666666666667,-0.9
rho0p9_seed01_width8_constant,0.9,1,8,constant,0.443,0.5469999999999999,-0.6
rho0p9_seed01_width8_constant,0.9,1,8,constant,0.5613333333333334,0.42866666666666664,-0.3
rho0p9_seed01_width8_constant,0.9,1,8,constant,0.6686666666666666,0.32133333333333336,0.0
rho0p9_seed01_width8_constant,0.9,1,8,constant,0.77,0.21999999999999997,0.3
rho0p9_seed01_width8_cosine,0.9,1,8,cosine,0.234,0.756,-0.9
rho0p9_seed01_width8_cosine,0.9,1,8,cosine,0.447,0.5429999999999999,-0.6
rho0p9_seed01_width8_cosine,0.9,1,8,cosine,0.5626666666666666,0.42733333333333334,-0.3
rho0p9_seed01_width8_cosine,0.9,1,8,cosine,0.6696666666666666,0.32033333333333336,0.0
rho0p9_seed01_width8_cosine,0.9,1,8,cosine,0.7716666666666666,0.21833333333333338,0.3
rho0p9_seed02_width512_constant,0.9,2,512,constant,0.223,0.771,-0.9
rho0p9_seed02_width512_constant,0.9,2,512,constant,0.44333333333333336,0.5506666666666666,-0.6
rho0p9_seed02_width512_constant,0.9,2,512,constant,0.545,0.44899999999999995,-0.3
rho0p9_seed02_width512_constant,0.9,2,512,constant,0.6726666666666666,0.32133333333333336,0.0
rho0p9_seed02_width512_constant,0.9,2,512,constant,0.771,0.22299999999999998,0.3
rho0p9_seed02_width512_cosine,0.9,2,512,cosine,0.22466666666666665,0.7693333333333333,-0.9
rho0p9_seed02_width512_cosine,0.9,2,512,cosine,0.43866666666666665,0.5553333333333333,-0.6
rho0p9_seed02_width512_cosine,0.9,2,512,cosine,0.5493333333333333,0.44466666666666665,-0.3
rho0p9_seed02_width512_cosine,0.9,2,512,cosine,0.6736666666666666,0.32033333333333336,0.0
rho0p9_seed02_width512_cosine,0.9,2,512,cosine,0.7736666666666666,0.22033333333333338,0.3
rho0p9_seed02_width64_constant,0.9,2,64,constant,0.22966666666666666,0.765,-0.9
rho0p9_seed02_width64_constant,0.9,2,64,constant,0.441,0.5536666666666668,-0.6
rho0p9_seed02_width64_constant,0.9,2,64,constant,0.5446666666666666,0.45000000000000007,-0.3
