seed,model,feature_condition,rho_test,accuracy,balanced_accuracy,log_loss,rho_train,rho_val
3,random_forest,stable_only,-0.9,0.9076666666666666,0.9076857328394888,0.22372350453067663,0.9,0.9
3,gradient_boosting,stable_only,0.9,0.8876666666666667,0.8876632397888302,0.28154843809816715,0.9,0.9
3,gradient_boosting,stable_only,0.3,0.8926666666666667,0.8928070447665105,0.2656305205266896,0.9,0.9
3,gradient_boosting,stable_only,0.0,0.8986666666666666,0.8988356187235178,0.25631735880161066,0.9,0.9
3,gradient_boosting,stable_only,-0.3,0.8993333333333333,0.8992009757554638,0.2536473089809461,0.9,0.9
3,gradient_boosting,stable_only,-0.6,0.901,0.9009822331359237,0.24900572448401537,0.9,0.9
3,gradient_boosting,stable_only,-0.9,0.9036666666666666,0.903702767007833,0.25209150386057083,0.9,0.9
3,mlp,stable_only,0.9,0.893,0.8927646568491248,0.22764893160255675,0.9,0.9
3,mlp,stable_only,0.3,0.9036666666666666,0.9038949669632071,0.21045952502882126,0.9,0.9
3,mlp,stable_only,0.0,0.911,0.9111700530477429,0.2048759954960348,0.9,0.9
3,mlp,stable_only,-0.3,0.9076666666666666,0.9074392464209261,0.20815069715972395,0.9,0.9
3,mlp,stable_only,-0.6,0.9176666666666666,0.9176246402737809,0.19609338624648895,0.9,0.9
3,mlp,stable_only,-0.9,0.9136666666666666,0.9136630706928655,0.20123958040278636,0.9,0.9
4,logistic_regression,all_features,0.9,0.991,0.9908846011501452,0.02318157469661468,0.9,0.9
4,logistic_regression,all_features,0.3,0.792,0.7921824104234527,0.8713755008616887,0.9,0.9
4,logistic_regression,all_features,0.0,0.6903333333333334,0.690328144924045,1.5225279629277617,0.9,0.9
4,logistic_regression,all_features,-0.3,0.5623333333333334,0.5623249922218765,2.2509875266748223,0.9,0.9
4,logistic_regression,all_features,-0.6,0.45066666666666666,0.4508763717688667,2.7228188195673018,0.9,0.9
4,logistic_regression,all_features,-0.9,0.25666666666666665,0.25668164911207675,3.396768043220077,0.9,0.9
4,rbf_svm,all_features,0.9,0.9916666666666667,0.991551841940443,0.02499639877886034,0.9,0.9
4,rbf_svm,all_features,0.3,0.7966666666666666,0.7966804148925526,0.9344286114915776,0.9,0.9
4,rbf_svm,all_features,0.0,0.6946666666666667,0.6946102381785204,1.528467477871795,0.9,0.9
4,rbf_svm,all_features,-0.3,0.5696666666666667,0.5697342104093515,2.151871418644147,0.9,0.9
4,rbf_svm,all_features,-0.6,0.46366666666666667,0.46410763176249215,2.7502478587626022,0.9,0.9
4,rbf_svm,all_features,-0.9,0.2763333333333333,0.2766528102753024,3.943769987422196,0.9,0.9
4,random_forest,all_features,0.9,0.9873333333333333,0.9872049906052496,0.04491433729371834,0.9,0.9
4,random_forest,all_features,0.3,0.689,0.6893052884348145,1.1665497591643355,0.9,0.9
4,random_forest,all_features,0.0,0.5746666666666667,0.5746698483655865,1.7623097659730727,0.9,0.9
4,random_forest,all_features,-0.3,0.43133333333333335,0.4311880528023468,2.4913175944556647,0.9,0.9
4,random_forest,all_features,-0.6,0.2866666666666667,0.28657350173967433,3.0518967594959405,0.9,0.9
4,random_forest,all_features,-0.9,0.04833333333333333,0.04834238917850209,4.407250822712646,0.9,0.9
4,gradient_boosting,all_features,0.9,0.99,0.9898739537664408,0.04553877334529841,0.9,0.9
4,gradient_boosting,all_features,0.3,0.7303333333333333,0.7304588053495793,1.9712904526568127,0.9,0.9
4,gradient_boosting,all_features,0.0,0.617,0.6169745474456999,2.877155676087414,0.9,0.9
4,gradient_boosting,all_features,-0.3,0.4736666666666667,0.47360104893550825,4.052526555601853,0.9,0.9
4,gradient_boosting,all_features,-0.6,0.3396666666666667,0.3397659274551145,5.08196254717369,0.9,0.9
4,gradient_boosting,all_features,-0.9,0.102,0.10196182321188543,7.325467679613205,0.9,0.9
4,mlp,all_features,0.9,0.9903333333333333,0.9902173603598474,0.039614737796055774,0.9,0.9
4,mlp,all_features,0.3,0.8253333333333334,0.8255339017909751,0.48466466870375297,0.9,0.9
4,mlp,all_features,0.0,0.7283333333333334,0.7283258613187575,0.7958326256479025,0.9,0.9
4,mlp,all_features,-0.3,0.6236666666666667,0.6236610516022935,1.133867516637069,0.9,0.9
4,mlp,all_features,-0.6,0.5303333333333333,0.5305446534187368,1.3718077849172503,0.9,0.9
4,mlp,all_features,-0.9,0.359,0.3589875114679715,1.7267734947420843,0.9,0.9
4,logistic_regression,stable_only,0.9,0.916,0.9156536468712635,0.19494423164338714,0.9,0.9
4,logistic_regression,stable_only,0.3,0.9153333333333333,0.9152093917799691,0.19164013189799117,0.9,0.9
4,logistic_regression,stable_only,0.0,0.9253333333333333,0.925362819012503,0.1805952219126278,0.9,0.9
4,logistic_regression,stable_only,-0.3,0.912,0.9120316458509268,0.19814543629440834,0.9,0.9
4,logistic_regression,stable_only,-0.6,0.9163333333333333,0.9164522913157646,0.18842589640536184,0.9,0.9
4,logistic_regression,stable_only,-0.9,0.9096666666666666,0.9096528316110633,0.19441679414894406,0.9,0.9
4,rbf_svm,stable_only,0.9,0.9143333333333333,0.9140736206798383,0.2055086810076428,0.9,0.9
4,rbf_svm,stable_only,0.3,0.9153333333333333,0.9153494680437126,0.19962538214203895,0.9,0.9
4,rbf_svm,stable_only,0.0,0.9206666666666666,0.9207209401449187,0.18923834743942544,0.9,0.9
4,rbf_svm,stable_only,-0.3,0.911,0.9110071558735944,0.20712363004636555,0.9,0.9
4,rbf_svm,stable_only,-0.6,0.919,0.9190541346103837,0.19273833346744096,0.9,0.9
4,rbf_svm,stable_only,-0.9,0.9083333333333333,0.9083051227161847,0.20522563539107433,0.9,0.9
4,random_forest,stable_only,0.9,0.9073333333333333,0.9070382337869385,0.22037916193078005,0.9,0.9
4,random_forest,stable_only,0.3,0.912,0.9119364987604363,0.2141093144066214,0.9,0.9
4,random_forest,stable_only,0.0,0.913,0.9130494397433544,0.2105408759483642,0.9,0.9
4,random_forest,stable_only,-0.3,0.9056666666666666,0.9056824747766568,0.22610578724388772,0.9,0.9
4,random_forest,stable_only,-0.6,0.91,0.9101877301284385,0.21771228983168517,0.9,0.9
4,random_forest,stable_only,-0.9,0.9043333333333333,0.904340227154734,0.22509969087044018,0.9,0.9
4,gradient_boosting,stable_only,0.9,0.9073333333333333,0.9070382337869385,0.22090580017766198,0.9,0.9
4,gradient_boosting,stable_only,0.3,0.9063333333333333,0.9062278351546953,0.2156436002138898,0.9,0.9
4,gradient_boosting,stable_only,0.0,0.9073333333333333,0.907362427003966,0.2166789282174663,0.9,0.9
4,gradient_boosting,stable_only,-0.3,0.9006666666666666,0.9006933641495178,0.22914612948048715,0.9,0.9
4,gradient_boosting,stable_only,-0.6,0.9053333333333333,0.9054361321485678,0.22013463535671401,0.9,0.9
4,gradient_boosting,stable_only,-0.9,0.8986666666666666,0.8986480239529475,0.22993995213689458,0.9,0.9
4,mlp,stable_only,0.9,0.9163333333333333,0.9158209018960315,0.21983933991939875,0.9,0.9
4,mlp,stable_only,0.3,0.9146666666666666,0.9144645418060944,0.21528143077837747,0.9,0.9
4,mlp,stable_only,0.0,0.925,0.9250248116514537,0.20787557873705528,0.9,0.9
4,mlp,stable_only,-0.3,0.9133333333333333,0.9133783723721054,0.22114322794387356,0.9,0.9
4,mlp,stable_only,-0.6,0.913,0.9131743154991712,0.21605988280679647,0.9,0.9
4,mlp,stable_only,-0.9,0.909,0.9090145367650719,0.21932345939467965,0.9,0.9
