rho_train,replicate,model,feature_condition,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,validation_brier_score,validation_log_loss,iid_accuracy,iid_balanced_accuracy,iid_roc_auc,iid_brier_score,iid_log_loss,average_ood_accuracy,worst_ood_accuracy,ood_gap,n_ood_environments
0.0,5,mlp,stable_only,0.9125,0.9123062306230623,0.9750805080508052,0.13154670502510704,0.4382432109023,0.9146666666666666,0.9144429008057794,0.975445179216449,0.1309186740393297,0.43706143892464394,0.911,0.9043333333333333,0.003666666666666596,4
0.0,5,random_forest,all_features,0.9005,0.9006250625062506,0.9695874587458746,0.07012715869756574,0.2301884542985309,0.91,0.910075020839122,0.9701016949152543,0.06779231560072371,0.227719873108101,0.9074166666666665,0.9033333333333333,0.002583333333333493,4
0.0,5,random_forest,stable_only,0.8935,0.8935643564356436,0.9677417741774177,0.07216801611834807,0.2346326802375805,0.906,0.9061294804112254,0.9700765768268964,0.0681439288933983,0.2261430336640881,0.9066666666666666,0.9036666666666666,-0.0006666666666665932,4
0.0,5,rbf_svm,all_features,0.9065,0.9065256525652565,0.9734343434343434,0.06484210396827474,0.20917281955778116,0.914,0.9141094748541261,0.9738011669908306,0.06257475864743792,0.20791427967693282,0.9143333333333333,0.912,-0.0003333333333332966,4
0.0,5,rbf_svm,stable_only,0.911,0.9110711071107112,0.9747894789478948,0.06364654430795424,0.20643733334815034,0.9156666666666666,0.9158377327035288,0.9744093359266464,0.06230317667293148,0.20662261626180936,0.9131666666666667,0.9086666666666666,0.0024999999999999467,4
0.0,6,gradient_boosting,all_features,0.9025,0.9025084401350422,0.9690435046960753,0.07300808226102573,0.23857412609873158,0.8973333333333333,0.8969076751946607,0.967169744160178,0.07467870355081496,0.24865009965083318,0.8986666666666666,0.8893333333333333,-0.0013333333333332975,4
0.0,6,gradient_boosting,stable_only,0.9,0.9000184002944047,0.9679344869517912,0.07432328562986544,0.2425573506336494,0.892,0.8915684093437153,0.9659790878754172,0.07661586138044976,0.2522595741221565,0.89975,0.8903333333333333,-0.007750000000000035,4
0.0,6,logistic_regression,all_features,0.909,0.9090225443607098,0.9763216211459383,0.062362566100394874,0.196071887640806,0.9096666666666666,0.9093325917686318,0.9739114571746385,0.06421544083395253,0.20653390204877162,0.9086666666666666,0.9006666666666666,0.0010000000000000009,4
0.0,6,logistic_regression,stable_only,0.9095,0.9095245523928382,0.9764696235139761,0.062128834890772935,0.19587625926070393,0.9113333333333333,0.9109677419354838,0.9739684093437153,0.0640904965155453,0.206354686083592,0.9095833333333333,0.9033333333333333,0.0017500000000000293,4
0.0,6,mlp,all_features,0.9045,0.904484471751548,0.9760306164898638,0.0629553398003542,0.19833979057196213,0.9116666666666666,0.9110233592880979,0.9734109010011124,0.06485661005883339,0.20964989348568724,0.9081666666666667,0.8996666666666666,0.0034999999999999476,4
0.0,6,mlp,stable_only,0.91,0.9099985599769596,0.9755026080417286,0.07553815118085506,0.27139172311317766,0.9056666666666666,0.9053058954393771,0.9724324805339266,0.07893590470991531,0.27966098553972674,0.90875,0.9013333333333333,-0.003083333333333327,4
0.0,6,random_forest,all_features,0.911,0.9109905758492136,0.9704315269044305,0.0688104344992643,0.22679120862573987,0.898,0.8974193548387097,0.9659726362625138,0.07259773971610482,0.23975115891705776,0.9001666666666667,0.8913333333333333,-0.00216666666666665,4
0.0,6,random_forest,stable_only,0.904,0.9040064641034257,0.969277508440135,0.0694394918706264,0.22804725533863726,0.9013333333333333,0.9008676307007786,0.9658289210233593,0.07255900325008947,0.23923967135022475,0.9001666666666667,0.891,0.0011666666666666492,4
0.0,6,rbf_svm,all_features,0.9035,0.9035124561992991,0.9730355685690972,0.06654880010876307,0.2110410588066626,0.9086666666666666,0.9084093437152392,0.9701383759733037,0.06732316571550165,0.2218502830088571,0.9060833333333334,0.8993333333333333,0.002583333333333271,4
0.0,6,rbf_svm,stable_only,0.9085,0.9085085361365781,0.9741245859933759,0.0651390525998312,0.2093727033636307,0.911,0.9105116796440489,0.9722407119021135,0.06546551527772994,0.21497184678946799,0.9105833333333333,0.904,0.0004166666666667318,4
0.0,7,gradient_boosting,all_features,0.8985,0.8986714086828503,0.9697506440927492,0.0734324551090915,0.24202381367203377,0.905,0.9050465828844577,0.9696139818007543,0.07180949084111297,0.23906294002047693,0.8976666666666666,0.8943333333333333,0.007333333333333414,4
0.0,7,gradient_boosting,stable_only,0.8995,0.8997435630730826,0.9680483989694516,0.07426037530575232,0.24845003581152753,0.9013333333333333,0.9013152396008757,0.9680381750250298,0.07380118813774775,0.24488700050760218,0.8971666666666667,0.8933333333333333,0.004166666666666652,4
0.0,7,logistic_regression,all_features,0.9085,0.9086368437054937,0.9762755836840505,0.06277530301096494,0.19749298461972753,0.9153333333333333,0.9153425651440166,0.9772678369145573,0.060370684556926874,0.19298391414032123,0.90975,0.9083333333333333,0.0055833333333333846,4
0.0,7,logistic_regression,stable_only,0.909,0.9091429165799876,0.9762625818117808,0.06284004966396377,0.19772079228689607,0.9153333333333333,0.9153310061156152,0.9774452235427178,0.06018027717406022,0.19229095791399967,0.9099166666666667,0.9073333333333333,0.005416666666666625,4
0.0,7,mlp,all_features,0.911,0.9110591925237235,0.9761695684178522,0.06199887503294549,0.1985545780856301,0.914,0.91418221652372,0.9774389994505016,0.060105568538875456,0.19494279089370845,0.9104166666666667,0.905,0.0035833333333333828,4
0.0,7,mlp,stable_only,0.9055,0.9057324254692676,0.975932534284937,0.06659577221627518,0.2269832048110304,0.9156666666666666,0.9155661878857826,0.9778155570295786,0.06427691401078063,0.22386245614790912,0.9100833333333334,0.909,0.0055833333333332735,4
0.0,7,random_forest,all_features,0.9065,0.9066605591205134,0.9692515722264007,0.06977857665517112,0.23047243261503056,0.9076666666666666,0.9076678148634878,0.9719766916638066,0.06754459847990035,0.22224849313853748,0.9003333333333333,0.898,0.007333333333333303,4
0.0,7,random_forest,stable_only,0.901,0.9011657678705733,0.9683354403034037,0.0700485469176414,0.23185169948140383,0.9076666666666666,0.907644696806685,0.9714398637101637,0.06783532876858199,0.22276788233282446,0.9000833333333333,0.8953333333333333,0.007583333333333275,4
0.0,7,rbf_svm,all_features,0.9075,0.9076246979565057,0.9743913123489782,0.06427748597437,0.20640357666730086,0.9133333333333333,0.9133650821313426,0.9754388429590402,0.062491318497399174,0.20126847606751092,0.9067500000000001,0.906,0.006583333333333274,4
0.0,7,rbf_svm,stable_only,0.9095,0.9096969963674769,0.9742632939143236,0.06477525291371447,0.2098313058947102,0.9153333333333333,0.9152500929168053,0.9766312011964482,0.061018416765259646,0.1985377029683998,0.9082499999999999,0.9036666666666666,0.007083333333333441,4
0.0,8,gradient_boosting,all_features,0.8955,0.8954813108038915,0.9678109399001538,0.0743170764169447,0.24726017178913928,0.9,0.900048891061825,0.9700973376594515,0.07295338550952647,0.23676341560475692,0.9019166666666667,0.8936666666666667,-0.0019166666666666776,4
0.0,8,gradient_boosting,stable_only,0.9005,0.9005136328725039,0.9686324924795189,0.07280561115943288,0.24047285593433115,0.9006666666666666,0.9006800302235655,0.9700320014222854,0.07166357355066595,0.23414929678557656,0.9000833333333333,0.8976666666666666,0.0005833333333332691,4
0.0,8,logistic_regression,all_features,0.911,0.911018305171531,0.9757854502688171,0.06253858569047789,0.1981557289109997,0.9143333333333333,0.9143495266456287,0.9775603360149341,0.06039075354285177,0.19194553483745147,0.9130833333333334,0.902,0.0012499999999999734,4
0.0,8,logistic_regression,stable_only,0.9095,0.9095062083973374,0.9754664298515106,0.06299708174779978,0.1993127087624969,0.914,0.9140050668918618,0.9775545579803547,0.06028092294630765,0.19182734357683473,0.91225,0.9043333333333333,0.0017500000000000293,4
0.0,8,mlp,all_features,0.9055,0.9056819636456733,0.9755884376600102,0.06382784470117155,0.20391237362671666,0.91,0.9099115516245166,0.9767980799146629,0.06187130098278798,0.1978254387993201,0.9116666666666666,0.9066666666666666,-0.0016666666666665941,4
0.0,8,mlp,stable_only,0.9085,0.9085541474654377,0.9747863863287249,0.0676197456863321,0.23068028701763746,0.91,0.909982665896262,0.9768349704431308,0.06531483453579306,0.22571824127723358,0.9139166666666667,0.9096666666666666,-0.003916666666666679,4
0.0,8,random_forest,all_features,0.902,0.9020417306707629,0.9673729118663595,0.07137252405551148,0.2355375015009972,0.9036666666666666,0.903677941241833,0.9705755811369394,0.06884399425001721,0.2254460132604792,0.9064166666666666,0.9016666666666666,-0.00275000000000003,4
0.0,8,random_forest,stable_only,0.905,0.9050419226830517,0.9691810275857655,0.06984522325869423,0.22973764969034804,0.9043333333333333,0.9043224143295258,0.9703471265389572,0.0684436849155192,0.22553299793706863,0.9028333333333333,0.9016666666666666,0.0015000000000000568,4
0.0,8,rbf_svm,all_features,0.904,0.9039858550947261,0.971960205453149,0.06645566524235642,0.21467512155428745,0.909,0.9090381794746434,0.9748508822614339,0.06368718273201224,0.20400568611055694,0.9122499999999999,0.9023333333333333,-0.003249999999999864,4
0.0,8,rbf_svm,stable_only,0.9055,0.9055059523809523,0.9731522817460316,0.06492239973483294,0.21126558952207478,0.9116666666666666,0.9116960753811281,0.9750917818569713,0.06288391457484353,0.20446491161228048,0.9108333333333334,0.904,0.0008333333333332416,4
0.0,9,gradient_boosting,all_features,0.904,0.9038218861550069,0.9692615917003495,0.07152449817991814,0.23709675758938048,0.8963333333333333,0.896306401455143,0.9701997087580612,0.07242554622835648,0.2317704519862579,0.9005833333333334,0.8906666666666667,-0.004250000000000087,4
0.0,9,gradient_boosting,stable_only,0.901,0.9006845990727239,0.9692315698143946,0.07197323550347619,0.23676086825694137,0.8946666666666667,0.8946274930256624,0.9699098892462737,0.0729482977380086,0.23062697216611763,0.901,0.889,-0.006333333333333302,4
0.0,9,logistic_regression,all_features,0.918,0.9177240208111713,0.9783992530554775,0.058874199747389985,0.18979303841554246,0.9126666666666666,0.9126220842467982,0.9769860193201154,0.061154763831810524,0.19477343148052456,0.90875,0.896,0.003916666666666679,4
0.0,9,logistic_regression,stable_only,0.919,0.9187787897377189,0.9786494354384346,0.058334228716568584,0.1889842940315935,0.912,0.9119713238706374,0.9770313591823889,0.06112693006168555,0.19469151151508093,0.9111666666666667,0.8966666666666666,0.0008333333333333526,4
0.0,9,mlp,all_features,0.9165,0.916452593940983,0.9772073841830695,0.060206125393780174,0.19812935734950998,0.9076666666666666,0.9077693854581727,0.9747656995940748,0.06462265063162664,0.20814602329893894,0.9059166666666667,0.893,0.0017499999999999183,4
0.0,9,mlp,stable_only,0.9145,0.9140188197195755,0.9780620072032512,0.059880777526845196,0.19215159551511907,0.9126666666666666,0.9125260704208072,0.9772349440541661,0.06123956511427225,0.19506573385783357,0.9091666666666667,0.8946666666666667,0.0034999999999999476,4
0.0,9,random_forest,all_features,0.9095,0.909015172060432,0.973272015299153,0.0658166044673973,0.2185046089432821,0.905,0.9049103070842202,0.9705093088960365,0.06926016198573148,0.2282217652754908,0.9020833333333333,0.892,0.0029166666666666785,4
0.0,9,random_forest,stable_only,0.909,0.9085283171431974,0.9726755804981831,0.0662952156897285,0.2186885153779107,0.9013333333333333,0.9013111221349208,0.9710084918894987,0.0688052305943288,0.22449959909739511,0.9037499999999999,0.8933333333333333,-0.0024166666666666226,4
0.0,9,rbf_svm,all_features,0.9075,0.907337949365087,0.9745844720801465,0.06350968181867057,0.2048122618456769,0.9073333333333333,0.9073359897158524,0.9734099488104064,0.06574091085741819,0.2094707792506808,0.9088333333333333,0.894,-0.0014999999999999458,4
0.0,9,rbf_svm,stable_only,0.9155,0.9152357068302792,0.9767470485984283,0.05972084035331511,0.1965250154603241,0.9113333333333333,0.9113205634944765,0.9755004720679779,0.06274648239427914,0.2030514760135318,0.9109166666666667,0.8966666666666666,0.0004166666666666208,4
0.5,0,gradient_boosting,all_features,0.9225,0.9224851206996046,0.9791234739403467,0.060039654072416765,0.20329451939816606,0.928,0.9278784579918034,0.9822537781762296,0.053101282198261726,0.18008826699184508,0.8493333333333333,0.7943333333333333,0.07866666666666677,5
0.5,0,gradient_boosting,stable_only,0.8975,0.8975591046516629,0.9686782100634177,0.07411917776499125,0.24181965341183542,0.908,0.9078028944672132,0.9719551795167349,0.06931079064338379,0.22431594804231486,0.8997999999999999,0.8946666666666667,0.008200000000000096,5
0.5,0,logistic_regression,all_features,0.927,0.9270241699245609,0.9841780855483513,0.05056370072523036,0.16194332756218552,0.935,0.9350345799180328,0.9860052723702186,0.045919379691008816,0.1522894078704155,0.8646,0.819,0.07040000000000002,5
0.5,0,logistic_regression,stable_only,0.9105,0.9104836685238914,0.9758490777384063,0.06272158751927075,0.1981569536925097,0.9183333333333333,0.9183262892759563,0.9787820006545992,0.05816497968916513,0.18732683347998574,0.9103999999999999,0.9046666666666666,0.007933333333333459,5
0.5,0,mlp,all_features,0.927,0.9269251579441112,0.9832699756670557,0.05216926941821924,0.1704918875749956,0.936,0.9358670594262295,0.98529330672245,0.04707809874742111,0.15994070621860104,0.8543333333333333,0.7983333333333333,0.08166666666666678,5
0.5,0,mlp,stable_only,0.9045,0.9046369610722897,0.9742078791533775,0.08673424571228125,0.3078876442095699,0.9173333333333333,0.9174297728825137,0.9777467376764571,0.08536350657209886,0.30640203171072494,0.9078000000000002,0.904,0.009533333333333172,5
0.5,0,random_forest,all_features,0.9205,0.9205178826638023,0.9771822390509253,0.0596861069627021,0.200232868784113,0.9293333333333333,0.9293566427595628,0.9810048365636382,0.05387095666753972,0.1873201797056262,0.8360666666666667,0.7656666666666667,0.09326666666666661,5
0.5,0,random_forest,stable_only,0.9075,0.9075603147980905,0.9699478636915068,0.06857020161681406,0.22545600226831472,0.9073333333333333,0.9072959357923497,0.9722844803051002,0.06625978540521724,0.21910304502350145,0.9042,0.8963333333333333,0.0031333333333333213,5
0.5,0,rbf_svm,all_features,0.925,0.9250239278952753,0.9811587202051448,0.054048064855387636,0.17728370205859764,0.9336666666666666,0.9337324965846995,0.9838142325535064,0.047938901061806614,0.16248473587930531,0.8530666666666666,0.8003333333333333,0.0806,5
0.5,0,rbf_svm,stable_only,0.906,0.9059996259547405,0.9730807427698752,0.06587767224728751,0.21298902059789665,0.9166666666666666,0.9165546021174864,0.9766927972734516,0.05971049450471649,0.19673463960981188,0.9090666666666667,0.903,0.00759999999999994,5
0.5,1,gradient_boosting,all_features,0.9115,0.9113276227185854,0.9774090966945984,0.06316725538007313,0.21307210597773488,0.9166666666666666,0.9167436817616252,0.9776667337909342,0.06177496548167615,0.2071065853350226,0.8502666666666666,0.8063333333333333,0.06640000000000001,5
0.5,1,gradient_boosting,stable_only,0.909,0.9086101197545378,0.973159709798946,0.06730440632687826,0.21962397553042762,0.8996666666666666,0.8996143244075838,0.9693077620991492,0.07171267495053457,0.2356194115802462,0.8988666666666667,0.889,0.0007999999999999119,5
0.5,1,logistic_regression,all_features,0.929,0.9285601894585138,0.9838302810909298,0.05000884518549392,0.16286563339283594,0.9306666666666666,0.9306810801583777,0.9836576857953048,0.05037132329543072,0.16463597126372317,0.8692,0.8236666666666667,0.06146666666666667,5
0.5,1,logistic_regression,stable_only,0.9175,0.9172938020086371,0.978474450060183,0.05808523044759576,0.18774610336092318,0.9096666666666666,0.909606949628794,0.9758814949952412,0.06275873051488377,0.19862414915931553,0.9121333333333332,0.9043333333333333,-0.002466666666666617,5
0.5,1,mlp,all_features,0.921,0.9206837904931995,0.9792140839113601,0.059535093832342456,0.20748672722721692,0.923,0.9230549187640777,0.978989659751089,0.060153265688078404,0.21084698657280515,0.8073333333333335,0.7203333333333334,0.11566666666666658,5
0.5,1,mlp,stable_only,0.919,0.9191032991879061,0.9782058567375332,0.05879680038031845,0.19028354774421083,0.907,0.9070891228014024,0.9757201300343757,0.0631638486339919,0.1997564523076594,0.9122666666666668,0.9046666666666666,-0.005266666666666753,5
0.5,1,random_forest,all_features,0.918,0.917347420451778,0.9761077219578047,0.06004465663011589,0.20397327490277883,0.922,0.9219940441659898,0.9774246863496356,0.05949210017473079,0.20286622225166062,0.8403333333333334,0.7813333333333333,0.08166666666666667,5
0.5,1,random_forest,stable_only,0.9085,0.9082738769942804,0.9727247489704758,0.06546013364232564,0.21666601308398156,0.9033333333333333,0.9033237181154172,0.9704126453229278,0.0687138630308936,0.22600794247338846,0.9033333333333333,0.897,0.0,5
0.5,1,rbf_svm,all_features,0.9285,0.9279413223811399,0.9798655229401748,0.054268972966957534,0.18247852430629186,0.9293333333333333,0.9293474854404797,0.9812105394879619,0.052130285343675246,0.17590886286185117,0.8519333333333332,0.8066666666666666,0.07740000000000014,5
0.5,1,rbf_svm,stable_only,0.922,0.9216389003308307,0.9768919543271086,0.059695445664028006,0.19713267368115295,0.9093333333333333,0.909343564672009,0.9742491750605341,0.06426546243400139,0.20803345074625523,0.9100666666666667,0.903,-0.0007333333333333636,5
0.5,2,gradient_boosting,all_features,0.9185,0.9187570207790052,0.9745226370421052,0.06433726910740342,0.22778155865201624,0.9336666666666666,0.9336598820620126,0.9824666354962409,0.05280812961036856,0.18133972224832762,0.8396666666666667,0.776,0.09399999999999997,5
0.5,2,gradient_boosting,stable_only,0.8965,0.8964785823102877,0.9623931316150368,0.07751013486919789,0.2720091062265367,0.9146666666666666,0.9146620705103476,0.9751777336493043,0.062418651588042585,0.21061219859389635,0.9025333333333332,0.897,0.01213333333333344,5
0.5,2,logistic_regression,all_features,0.9245,0.9247247454514355,0.9792920153924484,0.0565628327934552,0.18566861916254168,0.937,0.9369985546640972,0.9869888657579836,0.04445674607930569,0.14654017908413483,0.8549333333333335,0.791,0.08206666666666651,5
0.5,2,logistic_regression,stable_only,0.9025,0.9025653413836598,0.9692091014303134,0.06987082073310925,0.22514691466240241,0.9213333333333333,0.9213287490288872,0.9801172979863076,0.055343998937175135,0.18048921465555456,0.9099999999999999,0.9056666666666666,0.011333333333333417,5
0.5,2,mlp,all_features,0.9115,0.911942051252812,0.9735933684834918,0.07579242949514822,0.27038470275603516,0.9273333333333333,0.927323426352758,0.9824155242942654,0.06653985677596608,0.2495064721859391,0.7852,0.671,0.14213333333333333,5
0.5,2,mlp,stable_only,0.897,0.897276312854415,0.9690280491061917,0.0708161280766071,0.22799277287213027,0.9206666666666666,0.9206505256009344,0.9799288532068502,0.05548540571863643,0.18185675959729883,0.9095333333333333,0.906,0.011133333333333328,5
0.5,2,random_forest,all_features,0.9125,0.9127212764488937,0.9739309660491882,0.06371328267530073,0.21302323455615174,0.9286666666666666,0.928663873180219,0.9807372990885317,0.05406848992673415,0.18781166308460692,0.8306666666666667,0.757,0.09799999999999998,5
0.5,2,random_forest,stable_only,0.8975,0.897495876308253,0.96275523626328,0.07578014746430915,0.24841125855862511,0.9173333333333333,0.9173305196987016,0.9746679549652534,0.06219589292269332,0.21039930324649822,0.9031333333333332,0.8953333333333333,0.014200000000000101,5
0.5,2,rbf_svm,all_features,0.923,0.9231988044544873,0.9765882339996259,0.058394635946128634,0.1987917188670558,0.9396666666666667,0.939671448304797,0.9845924170531858,0.04647127558244699,0.15866124674689133,0.8390000000000001,0.7703333333333333,0.10066666666666657,5
0.5,2,rbf_svm,stable_only,0.898,0.8980895478793371,0.9669274420307468,0.07144259481926608,0.23521738377025936,0.919,0.9189994115545095,0.9783932949214131,0.0564710174512888,0.18871853937723737,0.9090666666666667,0.9056666666666666,0.00993333333333335,5
0.5,3,gradient_boosting,all_features,0.9175,0.9175338202394394,0.9772891604219942,0.06152059111952159,0.20838854760657818,0.9163333333333333,0.916233282564952,0.9766237173572277,0.06273444385481147,0.21722956983264347,0.8440666666666665,0.7866666666666666,0.07226666666666681,5
0.5,3,gradient_boosting,stable_only,0.894,0.8940814205950682,0.9673553557838186,0.07565955064240928,0.2459782841525529,0.894,0.8940667696857177,0.9666594034529911,0.0766820611129997,0.2542656880042718,0.897,0.8923333333333333,-0.0030000000000000027,5
0.5,3,logistic_regression,all_features,0.9295,0.9295257915891187,0.9833646525368556,0.050926187186401614,0.166288582982529,0.9263333333333333,0.9262542940045135,0.9829480494936133,0.05186208850409001,0.16767925712402995,0.8608666666666667,0.8063333333333333,0.06546666666666667,5
0.5,3,logistic_regression,stable_only,0.9085,0.9086230984709762,0.9747529549893541,0.06414008174048857,0.20353872206500165,0.902,0.9018221031450456,0.9743371391090706,0.0653283485199155,0.20345558313869586,0.9108666666666666,0.9053333333333333,-0.008866666666666578,5
0.5,3,mlp,all_features,0.926,0.9260120069725648,0.9823575709632479,0.0524792764899037,0.1735139154444066,0.9253333333333333,0.9253549154539694,0.982265455636958,0.05313978070908466,0.17360634964129157,0.8522666666666667,0.7916666666666666,0.07306666666666661,5
0.5,3,mlp,stable_only,0.906,0.9062174036096924,0.9724747704564071,0.08929024540966324,0.3141512504906627,0.905,0.9045046747673733,0.9728825693988948,0.0869104841115706,0.3069032236955767,0.9064,0.9016666666666666,-0.0013999999999999568,5
0.5,3,random_forest,all_features,0.9155,0.9155336582263163,0.9769046292749712,0.060708687727281434,0.20522150774535522,0.915,0.9150392991739947,0.974866538448711,0.06272213137767783,0.21003250964980089,0.8338000000000001,0.7546666666666667,0.08119999999999994,5
0.5,3,random_forest,stable_only,0.897,0.8970366599694575,0.9678338945454581,0.07166348813566668,0.23453444241558422,0.8936666666666667,0.8934920123178174,0.9672870785205278,0.07201785496457948,0.23411099931515636,0.9006000000000001,0.8953333333333333,-0.006933333333333347,5
0.5,3,rbf_svm,all_features,0.9255,0.9255074661047544,0.9809194544758126,0.05410106531283692,0.17803130613128923,0.9256666666666666,0.9256650843236873,0.9803621971962513,0.05460016307592753,0.18100285324720228,0.8429333333333334,0.7803333333333333,0.08273333333333321,5
0.5,3,rbf_svm,stable_only,0.9055,0.9056048539931734,0.9738778841086129,0.06454522952366284,0.20891339679109475,0.9026666666666666,0.9024891329723961,0.9720625673978054,0.06800017042896536,0.21734782762777854,0.9094,0.9043333333333333,-0.006733333333333369,5
0.5,4,gradient_boosting,all_features,0.924,0.9240113161018448,0.9810578295204658,0.05609993845862196,0.19054709546604318,0.9216666666666666,0.9218952074131131,0.9821601063082263,0.056537030963308796,0.18486469657658958,0.8437333333333333,0.7853333333333333,0.0779333333333333,5
0.5,4,gradient_boosting,stable_only,0.916,0.9160202441821976,0.9749412744714702,0.06363981004523284,0.20875466966923165,0.909,0.9092880052798329,0.9743995702130612,0.06559450255646351,0.21533880257879437,0.8988000000000002,0.8886666666666667,0.010199999999999876,5
0.5,4,logistic_regression,all_features,0.934,0.9340354063186569,0.9855788702098319,0.04682157036026326,0.15455779823491134,0.9313333333333333,0.9314751333744857,0.9863788137809332,0.04718683399406827,0.1507196633050719,0.8597333333333333,0.8126666666666666,0.0716,5
0.5,4,logistic_regression,stable_only,0.9195,0.9195247757229815,0.9791378122403102,0.05714436695015326,0.18565864992189948,0.922,0.9221865054728456,0.9803714028025097,0.056290032200977835,0.18010507099299453,0.9084,0.9003333333333333,0.013600000000000056,5
0.5,4,mlp,all_features,0.931,0.9310113791024119,0.9840178561607054,0.05000091466830396,0.17065885822865834,0.9293333333333333,0.9294231497903543,0.9847711153291268,0.05011191952869968,0.16846772466238988,0.8332666666666666,0.7666666666666667,0.09606666666666674,5
0.5,4,mlp,stable_only,0.9225,0.9225128026152235,0.9789788108092973,0.05695524659490108,0.18570931043992311,0.922,0.9221358062685563,0.9803549477976088,0.05625798604383078,0.18031606138793882,0.908,0.8983333333333333,0.014000000000000012,5
0.5,4,random_forest,all_features,0.928,0.9280113521021689,0.980197321775896,0.055144619241039444,0.19077564189836,0.9223333333333333,0.9224778035325782,0.9814391992016209,0.05525369759671812,0.1882116880190736,0.8360666666666665,0.765,0.08626666666666682,5
0.5,4,random_forest,stable_only,0.9145,0.9145367308305774,0.973407260665346,0.06442482496516422,0.21525069397139857,0.9103333333333333,0.9105714956621049,0.9753455106299332,0.06312459572423441,0.20958321926158177,0.9023333333333333,0.8956666666666667,0.008000000000000007,5
0.5,4,rbf_svm,all_features,0.93,0.9300143701293312,0.9830848477636298,0.05006093261426224,0.16736030232034238,0.9293333333333333,0.9295245481989329,0.9840733341753553,0.05029459926151812,0.16401892505773943,0.8428666666666667,0.781,0.08646666666666669,5
0.5,4,rbf_svm,stable_only,0.92,0.9200172801555214,0.9772677954101587,0.05826170353709061,0.19413362596261435,0.9223333333333333,0.9225285027368675,0.9793267323562321,0.05728276524109515,0.18690975625811704,0.9071999999999999,0.8986666666666666,0.015133333333333443,5
0.5,5,gradient_boosting,all_features,0.906,0.905960596059606,0.9753205320532053,0.06679393953077122,0.2214251305794718,0.9196666666666666,0.9198721867185329,0.9780183384273409,0.05956988462135171,0.20470822706409675,0.8527333333333333,0.8123333333333334,0.06693333333333329,5
0.5,5,gradient_boosting,stable_only,0.892,0.892089208920892,0.9665651565156517,0.07729830357824485,0.25414539662468333,0.898,0.8981161433731593,0.9679157543762157,0.07381224478479355,0.24632545704207712,0.9034666666666666,0.901,-0.00546666666666662,5
0.5,5,logistic_regression,all_features,0.925,0.924962496249625,0.9836553655365536,0.051157720777445945,0.1646982578904291,0.9296666666666666,0.9298749652681301,0.9839550986385106,0.05032154568789425,0.163143400682917,0.8707333333333332,0.8293333333333334,0.05893333333333339,5
0.5,5,logistic_regression,stable_only,0.9085,0.9085558555855586,0.9764676467646765,0.06216263992504295,0.19644709804448585,0.9156666666666666,0.9158377327035288,0.9769126979716589,0.060456920942784945,0.19538938269982167,0.9139333333333333,0.9093333333333333,0.0017333333333333645,5
0.5,5,mlp,all_features,0.925,0.9249124912491249,0.9835223522352236,0.051145936514663176,0.16620193562936703,0.9286666666666666,0.9288135593220339,0.9835425395943317,0.05110748921584601,0.16540483854686977,0.8679333333333332,0.8283333333333334,0.06073333333333342,5
0.5,5,mlp,stable_only,0.9125,0.9123062306230623,0.9750805080508052,0.13154670502510704,0.4382432109023,0.9146666666666666,0.9144429008057794,0.975445179216449,0.1309186740393297,0.43706143892464394,0.9116,0.9043333333333333,0.003066666666666662,5
0.5,5,random_forest,all_features,0.909,0.908950895089509,0.9768816881688168,0.06203095839286722,0.20571436124175785,0.9203333333333333,0.920527924423451,0.9791168657960545,0.05781208889219028,0.1962446030792522,0.845,0.784,0.07533333333333336,5
0.5,5,random_forest,stable_only,0.8935,0.8935643564356436,0.9677417741774178,0.07216801611834807,0.23463268023758047,0.906,0.9061294804112254,0.9700763545429286,0.0681439288933983,0.22614303366408817,0.9065999999999999,0.9036666666666666,-0.0005999999999998229,5
0.5,5,rbf_svm,all_features,0.9205,0.9204670467046705,0.9820142014201421,0.05268335037168512,0.17258571552593982,0.928,0.9281689358155043,0.9817287024173382,0.053170343885660526,0.17487630670135376,0.8544666666666666,0.8013333333333333,0.07353333333333345,5
0.5,5,rbf_svm,stable_only,0.911,0.9110711071107112,0.9747894789478948,0.06364654430795424,0.20643733334815034,0.9156666666666666,0.9158377327035288,0.9744093359266464,0.06230317667293148,0.20662261626180936,0.9129999999999999,0.9086666666666666,0.002666666666666706,5
0.5,6,gradient_boosting,all_features,0.9185,0.9184806956911311,0.9772226355621689,0.061873220833482026,0.21242518918782544,0.927,0.9265517241379311,0.9801641824249167,0.05640751720857182,0.19353979866910337,0.8461333333333332,0.7886666666666666,0.08086666666666686,5
0.5,6,gradient_boosting,stable_only,0.9,0.9000184002944047,0.9679344869517912,0.07432328562986544,0.2425573506336494,0.892,0.8915684093437153,0.9659790878754172,0.07661586138044976,0.2522595741221565,0.9023333333333333,0.8903333333333333,-0.010333333333333306,5
0.5,6,logistic_regression,all_features,0.9305,0.930480887694203,0.9842017472279556,0.050707827463897556,0.16169544634670108,0.9313333333333333,0.9309677419354838,0.9849730812013348,0.04870561608268088,0.15874986909704114,0.8614666666666666,0.8083333333333333,0.06986666666666674,5
