rho_train,replicate,model,feature_condition,environment_type,rho_environment,rho_ood,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss
0.9,7,logistic_regression,all_features,ood,0.0,0.0,0.7013333333333334,0.7013968063473014,0.7703859274816369,0.256248729784686,1.426472330819819
0.9,7,logistic_regression,all_features,ood,-0.3,-0.3,0.58,0.580009520207329,0.6192445968823321,0.3688184259329964,2.0864439898686395
0.9,7,logistic_regression,all_features,ood,-0.6,-0.6,0.4696666666666667,0.469820399843366,0.4641184160054688,0.46178146401549897,2.630692159191487
0.9,7,logistic_regression,all_features,ood,-0.9,-0.9,0.28,0.27988668328538446,0.215269747398157,0.6272019918286916,3.104913452021364
0.9,7,logistic_regression,stable_only,iid_validation,0.9,,0.909,0.9091429165799876,0.9762625818117808,0.06284004966396377,0.19772079228689607
0.9,7,logistic_regression,stable_only,iid_test,0.9,,0.9153333333333333,0.9153310061156152,0.9774452235427178,0.06018027717406022,0.19229095791399967
0.9,7,logistic_regression,stable_only,ood,0.3,0.3,0.9073333333333333,0.9072501934899361,0.973749828292963,0.06562640752411088,0.20590822959105232
0.9,7,logistic_regression,stable_only,ood,0.0,0.0,0.9083333333333333,0.9084675134180085,0.9757726883799491,0.06353691286837275,0.19948967464374034
0.9,7,logistic_regression,stable_only,ood,-0.3,-0.3,0.9113333333333333,0.9113594029381085,0.9733158633232458,0.0653446559696772,0.20885436399865384
0.9,7,logistic_regression,stable_only,ood,-0.6,-0.6,0.911,0.9109499780205713,0.9775485358678051,0.061144527285583686,0.19166816123976105
0.9,7,logistic_regression,stable_only,ood,-0.9,-0.9,0.91,0.910078865552439,0.9757205779116879,0.06285917508542609,0.1991411032692644
0.9,7,rbf_svm,all_features,iid_validation,0.9,,0.991,0.9909987038133492,0.9996589508889281,0.006996024255829768,0.024365583076122743
0.9,7,rbf_svm,all_features,iid_test,0.9,,0.9963333333333333,0.9963380108868265,0.9997932712228207,0.003926264429733096,0.016091666222790353
0.9,7,rbf_svm,all_features,ood,0.3,0.3,0.789,0.7889350429500981,0.8759526128587565,0.17929121642144735,0.900949393922177
0.9,7,rbf_svm,all_features,ood,0.0,0.0,0.698,0.697936460312698,0.7792979297929793,0.2634349081101631,1.4271677344150708
0.9,7,rbf_svm,all_features,ood,-0.3,-0.3,0.577,0.5769456757058264,0.6285830224747117,0.37970370457686164,2.1067590698840517
0.9,7,rbf_svm,all_features,ood,-0.6,-0.6,0.467,0.4672517624657141,0.4733902235323453,0.4728826914656876,2.6419295079291647
0.9,7,rbf_svm,all_features,ood,-0.9,-0.9,0.278,0.27742988728347984,0.1906773350120995,0.6434274246299007,3.6052290269805134
0.9,7,rbf_svm,stable_only,iid_validation,0.9,,0.9095,0.9096969963674769,0.9742632939143236,0.06477525291371447,0.2098313058947102
0.9,7,rbf_svm,stable_only,iid_test,0.9,,0.9153333333333333,0.9152500929168053,0.9766312011964482,0.061018416765259646,0.1985377029683998
0.9,7,rbf_svm,stable_only,ood,0.3,0.3,0.9036666666666666,0.9036695738687006,0.9713968306326243,0.06807391071411852,0.2201948809994538
0.9,7,rbf_svm,stable_only,ood,0.0,0.0,0.9076666666666666,0.9078141147448078,0.973688479959107,0.06590802973247381,0.21142524283985245
0.9,7,rbf_svm,stable_only,ood,-0.3,-0.3,0.9096666666666666,0.9097129226369819,0.9712691520837565,0.06702340113173273,0.22023033002983566
0.9,7,rbf_svm,stable_only,ood,-0.6,-0.6,0.911,0.9109153087498572,0.9759466377696813,0.06335451286968845,0.20327063086971445
0.9,7,rbf_svm,stable_only,ood,-0.9,-0.9,0.9086666666666666,0.9087931156361327,0.9734278350630049,0.06486730609868227,0.21060841625580862
0.9,7,random_forest,all_features,iid_validation,0.9,,0.988,0.9879982717511322,0.9994549215086972,0.009280790102087428,0.03548593570221776
0.9,7,random_forest,all_features,iid_test,0.9,,0.9916666666666667,0.9916583826963123,0.9996141062825987,0.007018858433167045,0.02993069079440002
0.9,7,random_forest,all_features,ood,0.3,0.3,0.687,0.6871564470046514,0.8299660231227697,0.23131029580543713,0.8821632284519234
0.9,7,random_forest,all_features,ood,0.0,0.0,0.5823333333333334,0.5823749041570824,0.7220515384871821,0.31852320016769464,1.250906777861353
0.9,7,random_forest,all_features,ood,-0.3,-0.3,0.43666666666666665,0.4366637317879367,0.5584612731566154,0.432578496980697,1.6074418490897175
0.9,7,random_forest,all_features,ood,-0.6,-0.6,0.295,0.29517528205451876,0.3493653523309085,0.5438970713488653,2.0196763745905817
0.9,7,random_forest,all_features,ood,-0.9,-0.9,0.06366666666666666,0.06364528773989439,0.0357522503957949,0.7367140952674806,2.7637036919233857
0.9,7,random_forest,stable_only,iid_validation,0.9,,0.901,0.9011657678705733,0.9683354403034037,0.0700485469176414,0.23185169948140383
0.9,7,random_forest,stable_only,iid_test,0.9,,0.9076666666666666,0.907644696806685,0.9714398637101636,0.06783532876858199,0.22276788233282446
0.9,7,random_forest,stable_only,ood,0.3,0.3,0.8953333333333333,0.8953393931284288,0.9653309600346038,0.07393213865494876,0.2409975866983095
0.9,7,random_forest,stable_only,ood,0.0,0.0,0.901,0.9010934426776012,0.9689384494004957,0.0706250950881972,0.23001371269843165
0.9,7,random_forest,stable_only,ood,-0.3,-0.3,0.896,0.8960381803870396,0.9658730345683084,0.07281148506398592,0.2395717019410259
0.9,7,random_forest,stable_only,ood,-0.6,-0.6,0.9023333333333333,0.9022537692831151,0.970128422979326,0.06957166023094416,0.2267613233173967
0.9,7,random_forest,stable_only,ood,-0.9,-0.9,0.9066666666666666,0.9068404829831532,0.9696588361295727,0.0691170022574089,0.22878104092838814
0.9,7,gradient_boosting,all_features,iid_validation,0.9,,0.9885,0.9885163463538749,0.9996089436878912,0.009457952777968522,0.03750169073365842
0.9,7,gradient_boosting,all_features,iid_test,0.9,,0.9926666666666667,0.9926760217736529,0.9992455511077994,0.006156206737405598,0.029793721478755624
0.9,7,gradient_boosting,all_features,ood,0.3,0.3,0.7253333333333334,0.7253914364755092,0.8316633110629121,0.2586161259630245,1.9937503080514762
0.9,7,gradient_boosting,all_features,ood,0.0,0.0,0.624,0.6240224022402241,0.7230056338967231,0.35951672074247754,2.911391126993135
0.9,7,gradient_boosting,all_features,ood,-0.3,-0.3,0.4786666666666667,0.4786428682224635,0.5553829838960938,0.5011554956884026,4.16503493595223
0.9,7,gradient_boosting,all_features,ood,-0.6,-0.6,0.347,0.34719074454925725,0.3547219768951535,0.6313842578478293,5.353796054653099
0.9,7,gradient_boosting,all_features,ood,-0.9,-0.9,0.103,0.10283531864324041,0.05192571281984252,0.8766341072934086,7.592652495731915
0.9,7,gradient_boosting,stable_only,iid_validation,0.9,,0.8995,0.8997435630730826,0.9680483989694516,0.07426037530575232,0.24845003581152753
0.9,7,gradient_boosting,stable_only,iid_test,0.9,,0.9013333333333333,0.9013152396008757,0.9680381750250298,0.07380118813774775,0.24488700050760218
0.9,7,gradient_boosting,stable_only,ood,0.3,0.3,0.8933333333333333,0.8933082489171899,0.9659924488913172,0.0785116022228656,0.25493215690817755
0.9,7,gradient_boosting,stable_only,ood,0.0,0.0,0.895,0.8950795079507952,0.9679839095020614,0.07667420162096879,0.24945849688436278
0.9,7,gradient_boosting,stable_only,ood,-0.3,-0.3,0.8936666666666667,0.8937156853638146,0.9655208046753019,0.07763823755442104,0.25697919851251555
0.9,7,gradient_boosting,stable_only,ood,-0.6,-0.6,0.899,0.8989259637723901,0.9702233189959601,0.07330007863922854,0.236794338233395
0.9,7,gradient_boosting,stable_only,ood,-0.9,-0.9,0.9026666666666666,0.9028511904523733,0.9709096858493264,0.0705624227115164,0.2282621234639053
0.9,7,mlp,all_features,iid_validation,0.9,,0.986,0.9860339888944007,0.9992828967371301,0.0264920605112296,0.14177009171147928
0.9,7,mlp,all_features,iid_test,0.9,,0.9913333333333333,0.9912960516137292,0.999743923063107,0.025181309357161452,0.13964882676246282
0.9,7,mlp,all_features,ood,0.3,0.3,0.8173333333333334,0.8175868904289052,0.9019271642088293,0.1271598350720876,0.39929785783456917
0.9,7,mlp,all_features,ood,0.0,0.0,0.735,0.7351301796846351,0.8097365292084765,0.18095749224755492,0.548277519599972
0.9,7,mlp,all_features,ood,-0.3,-0.3,0.6213333333333333,0.6214184220011902,0.6838660041929802,0.24538269382854538,0.7132274019521949
0.9,7,mlp,all_features,ood,-0.6,-0.6,0.5416666666666666,0.5415946797781701,0.5599162781560038,0.2968033114251993,0.8460311099848462
0.9,7,mlp,all_features,ood,-0.9,-0.9,0.39,0.390318463182071,0.3498671347294301,0.3693893006000623,0.9980217529313904
0.9,7,mlp,stable_only,iid_validation,0.9,,0.9055,0.9057324254692676,0.975932534284937,0.06659577221627518,0.2269832048110304
0.9,7,mlp,stable_only,iid_test,0.9,,0.9156666666666666,0.9155661878857826,0.9778155570295786,0.06427691401078063,0.22386245614790912
0.9,7,mlp,stable_only,ood,0.3,0.3,0.909,0.9090859584320047,0.9732812736861245,0.06953050688494901,0.23561299756754267
0.9,7,mlp,stable_only,ood,0.0,0.0,0.909,0.9092075874254093,0.9753290884644019,0.0672051437707343,0.22898434676725538
0.9,7,mlp,stable_only,ood,-0.3,-0.3,0.9103333333333333,0.9104107156111401,0.9736367592005336,0.0686847131404491,0.23533514988910825
0.9,7,mlp,stable_only,ood,-0.6,-0.6,0.91,0.9098661188329257,0.9773476318887951,0.06495876149538428,0.22351229163934574
0.9,7,mlp,stable_only,ood,-0.9,-0.9,0.911,0.91118122271616,0.9758228332646444,0.06691357748647872,0.23000513621975396
0.9,8,logistic_regression,all_features,iid_validation,0.9,,0.9915,0.9915114567332309,0.9996539778545827,0.006476441153275239,0.024509680284091544
0.9,8,logistic_regression,all_features,iid_test,0.9,,0.9946666666666667,0.9946664296190941,0.9998471043157473,0.004200596254794237,0.016941096598182277
0.9,8,logistic_regression,all_features,ood,0.3,0.3,0.789,0.7889762771646376,0.8719253114688816,0.1754464485616428,0.8833725677301884
0.9,8,logistic_regression,all_features,ood,0.0,0.0,0.6813333333333333,0.6812797256473586,0.7456317937590641,0.2758667735650705,1.619982837861642
0.9,8,logistic_regression,all_features,ood,-0.3,-0.3,0.5796666666666667,0.5796456675937784,0.6148404255082704,0.3724282175972451,2.2211628876332217
0.9,8,logistic_regression,all_features,ood,-0.6,-0.6,0.4796666666666667,0.47975473294125337,0.4753468334377171,0.4585363877247439,2.6737941501107905
0.9,8,logistic_regression,all_features,ood,-0.9,-0.9,0.29233333333333333,0.2923191692766771,0.22030532566574712,0.6252328334153751,3.2265704370558295
0.9,8,logistic_regression,stable_only,iid_validation,0.9,,0.9095,0.9095062083973374,0.9754664298515106,0.06299708174779978,0.1993127087624969
0.9,8,logistic_regression,stable_only,iid_test,0.9,,0.914,0.9140050668918618,0.9775545579803547,0.06028092294630765,0.19182734357683473
0.9,8,logistic_regression,stable_only,ood,0.3,0.3,0.9043333333333333,0.9043548754124474,0.9747313758675616,0.06404718275062574,0.20308827864861548
0.9,8,logistic_regression,stable_only,ood,0.0,0.0,0.9146666666666666,0.9147083647599437,0.9779261859480495,0.0596757728868566,0.19098673009724712
0.9,8,logistic_regression,stable_only,ood,-0.3,-0.3,0.913,0.9130240451912507,0.9765406805269645,0.06089505215067544,0.19572209373093982
0.9,8,logistic_regression,stable_only,ood,-0.6,-0.6,0.91,0.9099279863057966,0.9758791240297087,0.062335359400962805,0.198702481932196
0.9,8,logistic_regression,stable_only,ood,-0.9,-0.9,0.9216666666666666,0.9216696866787467,0.9790625829169983,0.058243311809913954,0.18530641697687505
0.9,8,rbf_svm,all_features,iid_validation,0.9,,0.992,0.9920154889912954,0.9993019553251408,0.006894538326146327,0.027966007215390627
0.9,8,rbf_svm,all_features,iid_test,0.9,,0.9946666666666667,0.9946619849771101,0.9998088803946843,0.00399915714662228,0.01589129872345767
0.9,8,rbf_svm,all_features,ood,0.3,0.3,0.7863333333333333,0.7863042581636136,0.872349758931619,0.18399200499992105,0.9602488171730289
0.9,8,rbf_svm,all_features,ood,0.0,0.0,0.6746666666666666,0.6745942467191508,0.7573658270780119,0.28432626831762314,1.597466698209591
0.9,8,rbf_svm,all_features,ood,-0.3,-0.3,0.5756666666666667,0.5756112425149102,0.6277922813393616,0.3801531179096111,2.213260204326291
0.9,8,rbf_svm,all_features,ood,-0.6,-0.6,0.4676666666666667,0.4677229653053214,0.48690031741854833,0.46998396534616205,2.707924831748122
0.9,8,rbf_svm,all_features,ood,-0.9,-0.9,0.2806666666666667,0.2806597893058239,0.19416922112132892,0.6435713868512472,3.742622075448117
0.9,8,rbf_svm,stable_only,iid_validation,0.9,,0.9055,0.9055059523809523,0.9731522817460316,0.06492239973483294,0.21126558952207478
0.9,8,rbf_svm,stable_only,iid_test,0.9,,0.9116666666666666,0.9116960753811281,0.9750917818569713,0.06288391457484353,0.20446491161228048
0.9,8,rbf_svm,stable_only,ood,0.3,0.3,0.904,0.9040135396518375,0.9724300261690749,0.06662247311369893,0.21552733220615383
0.9,8,rbf_svm,stable_only,ood,0.0,0.0,0.911,0.9110649520811787,0.9750399008689524,0.06268765142350674,0.20499697368557587
0.9,8,rbf_svm,stable_only,ood,-0.3,-0.3,0.911,0.9110237242508687,0.9743043217156174,0.06309330985954825,0.20669834998566392
0.9,8,rbf_svm,stable_only,ood,-0.6,-0.6,0.909,0.9089391926340762,0.9730440932190845,0.06541936944322442,0.21337301115854104
0.9,8,rbf_svm,stable_only,ood,-0.9,-0.9,0.9193333333333333,0.9193410106973761,0.9765981286147367,0.060396782674926576,0.19795938836375784
0.9,8,random_forest,all_features,iid_validation,0.9,,0.9855,0.9855270737327189,0.999137444796467,0.010069347988392239,0.039116755589620654
0.9,8,random_forest,all_features,iid_test,0.9,,0.994,0.9939908440375128,0.9995619805324681,0.005922520526897652,0.027281838079860347
0.9,8,random_forest,all_features,ood,0.3,0.3,0.6883333333333334,0.6882857833655706,0.8387730757196494,0.22511925668548982,0.8382348535078448
0.9,8,random_forest,all_features,ood,0.0,0.0,0.5593333333333333,0.5592770687006072,0.7073551824017501,0.3264665810403878,1.2255584772541104
0.9,8,random_forest,all_features,ood,-0.3,-0.3,0.44,0.4399777030892512,0.5652889196888923,0.41872839125104844,1.529919710880495
0.9,8,random_forest,all_features,ood,-0.6,-0.6,0.318,0.31823732026024676,0.3884810093385328,0.5096540145018896,2.014302452832397
0.9,8,random_forest,all_features,ood,-0.9,-0.9,0.07233333333333333,0.07231295591849034,0.04441439987982174,0.7021775345701661,2.6974728111430686
0.9,8,random_forest,stable_only,iid_validation,0.9,,0.905,0.9050419226830517,0.9691810275857655,0.06984522325869423,0.22973764969034804
0.9,8,random_forest,stable_only,iid_test,0.9,,0.9043333333333333,0.9043224143295258,0.9703471265389573,0.0684436849155192,0.22553299793706863
0.9,8,random_forest,stable_only,ood,0.3,0.3,0.9016666666666666,0.9016899675731027,0.967867771504153,0.07184864935951757,0.23453859909926972
0.9,8,random_forest,stable_only,ood,0.0,0.0,0.904,0.9040352434341903,0.970771141238187,0.06795480880746847,0.2233394273279548
0.9,8,random_forest,stable_only,ood,-0.3,-0.3,0.9023333333333333,0.9023472210430207,0.9695564488346797,0.06851323045488475,0.22745895941427474
0.9,8,random_forest,stable_only,ood,-0.6,-0.6,0.903,0.902961091446857,0.9685972998309561,0.07037063639941826,0.23061127519368763
0.9,8,random_forest,stable_only,ood,-0.9,-0.9,0.9043333333333333,0.9043362840118028,0.9712992185302074,0.06723826311505256,0.22163964627694036
0.9,8,gradient_boosting,all_features,iid_validation,0.9,,0.9885,0.9885112647209422,0.9989899353558628,0.009673195590793871,0.052121250325100676
0.9,8,gradient_boosting,all_features,iid_test,0.9,,0.9933333333333333,0.9933197030979155,0.999678207920352,0.006164303110681826,0.03230527740130881
0.9,8,gradient_boosting,all_features,ood,0.3,0.3,0.7293333333333333,0.7292994083513482,0.8320776947747183,0.26098873639397313,2.0623146079392125
0.9,8,gradient_boosting,all_features,ood,0.0,0.0,0.5966666666666667,0.5966298821618783,0.6973196305163979,0.386823036885963,3.2057767601428724
0.9,8,gradient_boosting,all_features,ood,-0.3,-0.3,0.4786666666666667,0.4786843578014073,0.5512793385961037,0.5072388802194233,4.2709464184711
0.9,8,gradient_boosting,all_features,ood,-0.6,-0.6,0.36333333333333334,0.3635462510518017,0.38236355691908874,0.6210873887479212,5.219328800717184
0.9,8,gradient_boosting,all_features,ood,-0.9,-0.9,0.11533333333333333,0.11531379458851168,0.05299443419995902,0.8705405880373601,7.642776053436352
0.9,8,gradient_boosting,stable_only,iid_validation,0.9,,0.9005,0.9005136328725039,0.9686324924795189,0.07280561115943288,0.24047285593433115
0.9,8,gradient_boosting,stable_only,iid_test,0.9,,0.9006666666666666,0.9006800302235655,0.9700320014222854,0.07166357355066595,0.23414929678557656
0.9,8,gradient_boosting,stable_only,ood,0.3,0.3,0.8976666666666666,0.8976899391284561,0.9668033194902719,0.07548583942875164,0.2496810949045968
0.9,8,gradient_boosting,stable_only,ood,0.0,0.0,0.8986666666666666,0.8986924604135824,0.96940088917492,0.0731245856383345,0.2405586330995862
0.9,8,gradient_boosting,stable_only,ood,-0.3,-0.3,0.8986666666666666,0.8985997308901561,0.9684804984266364,0.07376568705404153,0.241751308573514
0.9,8,gradient_boosting,stable_only,ood,-0.6,-0.6,0.9026666666666666,0.9025785978732379,0.9678407582129438,0.07458678129668649,0.248683444464476
0.9,8,gradient_boosting,stable_only,ood,-0.9,-0.9,0.9013333333333333,0.9013302719877546,0.971538552820878,0.07008246467433445,0.23120458136556826
0.9,8,mlp,all_features,iid_validation,0.9,,0.9875,0.9875112007168458,0.9991349446364568,0.03122047281304208,0.158435603233954
0.9,8,mlp,all_features,iid_test,0.9,,0.987,0.9869794213076136,0.9994630872483221,0.02875475694759045,0.15139721133704143
0.9,8,mlp,all_features,ood,0.3,0.3,0.8206666666666667,0.8206920582546364,0.9007739610592785,0.12794966574068295,0.4011712356582979
0.9,8,mlp,all_features,ood,0.0,0.0,0.7226666666666667,0.7226948497989512,0.7961200043912067,0.1880682635386185,0.5603236720573098
0.9,8,mlp,all_features,ood,-0.3,-0.3,0.6306666666666667,0.6308269904638033,0.6893221534655116,0.24186844306001606,0.6959404602514317
0.9,8,mlp,all_features,ood,-0.6,-0.6,0.5423333333333333,0.5421196322549875,0.5779733485767728,0.28636775116868873,0.8050638458128571
0.9,8,mlp,all_features,ood,-0.9,-0.9,0.394,0.39406557626230504,0.3744770534637694,0.3542715832686177,0.9508974588479833
0.9,8,mlp,stable_only,iid_validation,0.9,,0.9085,0.9085541474654377,0.9747863863287249,0.0676197456863321,0.23068028701763746
0.9,8,mlp,stable_only,iid_test,0.9,,0.91,0.909982665896262,0.9768349704431308,0.06531483453579306,0.22571824127723358
0.9,8,mlp,stable_only,ood,0.3,0.3,0.9096666666666666,0.9096758021390374,0.9740393709466378,0.06851554086213739,0.23459008218570018
0.9,8,mlp,stable_only,ood,0.0,0.0,0.9183333333333333,0.9183642221541714,0.9774395086826335,0.06434451067665087,0.22331210588527772
0.9,8,mlp,stable_only,ood,-0.3,-0.3,0.9106666666666666,0.910584764933396,0.9757872263060874,0.06608927402830853,0.22817295689841952
0.9,8,mlp,stable_only,ood,-0.6,-0.6,0.9136666666666666,0.9136215718374494,0.975830228860507,0.06592089729198959,0.2272649061536916
0.9,8,mlp,stable_only,ood,-0.9,-0.9,0.9216666666666666,0.92167235335608,0.9789376935285519,0.06251065329618158,0.21749456656066427
0.9,9,logistic_regression,all_features,iid_validation,0.9,,0.9955,0.9955372466528098,0.9998639007836713,0.003850925966658324,0.015970879648985237
0.9,9,logistic_regression,all_features,iid_test,0.9,,0.994,0.9939911347234002,0.999725293775637,0.004486064358665594,0.018811178144685296
0.9,9,logistic_regression,all_features,ood,0.3,0.3,0.7783333333333333,0.7785428253615128,0.8664751946607342,0.17987680106707338,0.8947339478726887
0.9,9,logistic_regression,all_features,ood,0.0,0.0,0.6846666666666666,0.6848503259546355,0.7516504552957121,0.27327525981175194,1.5819784903631486
0.9,9,logistic_regression,all_features,ood,-0.3,-0.3,0.577,0.5765689120208187,0.6146051446301671,0.36679728809645484,2.204248017519043
0.9,9,logistic_regression,all_features,ood,-0.6,-0.6,0.4766666666666667,0.47645457071408726,0.46996121144762437,0.4601506092610551,2.6728663062394267
0.9,9,logistic_regression,all_features,ood,-0.9,-0.9,0.25633333333333336,0.25634673545632447,0.18916473937021883,0.6519291030130515,3.3246144097058132
0.9,9,logistic_regression,stable_only,iid_validation,0.9,,0.919,0.9187787897377189,0.9786494354384346,0.058334228716568584,0.1889842940315935
0.9,9,logistic_regression,stable_only,iid_test,0.9,,0.912,0.9119713238706374,0.9770313591823889,0.06112693006168555,0.19469151151508093
0.9,9,logistic_regression,stable_only,ood,0.3,0.3,0.9116666666666666,0.9114905450500557,0.9762740823136818,0.062267279458544426,0.19703515185227896
0.9,9,logistic_regression,stable_only,ood,0.0,0.0,0.9126666666666666,0.9127837286434888,0.9755710822174257,0.06305395006343321,0.2006300782912826
0.9,9,logistic_regression,stable_only,ood,-0.3,-0.3,0.8966666666666666,0.896613618923698,0.9700445956916782,0.07099413417676885,0.21988563830754107
0.9,9,logistic_regression,stable_only,ood,-0.6,-0.6,0.9213333333333333,0.9213781606001668,0.9795356487913308,0.05714408281355865,0.18374959090050696
0.9,9,logistic_regression,stable_only,ood,-0.9,-0.9,0.915,0.9150373599003736,0.9771459704678882,0.06008456002466092,0.19453319957255666
0.9,9,rbf_svm,all_features,iid_validation,0.9,,0.9945,0.9945635368183405,0.9998689044313305,0.003937880811924086,0.014255622187367702
0.9,9,rbf_svm,all_features,iid_test,0.9,,0.994,0.9939911347234002,0.9996826209640856,0.004468840948560659,0.01831319197395203
0.9,9,rbf_svm,all_features,ood,0.3,0.3,0.7796666666666666,0.7799666295884315,0.8670745272525028,0.18763679005942135,1.0354099134026966
0.9,9,rbf_svm,all_features,ood,0.0,0.0,0.6893333333333334,0.6895934251322877,0.7684287683375891,0.2771670422542681,1.661055595543626
0.9,9,rbf_svm,all_features,ood,-0.3,-0.3,0.5843333333333334,0.5842091215427219,0.6323313204105917,0.37338947054949934,2.3288777219926255
0.9,9,rbf_svm,all_features,ood,-0.6,-0.6,0.476,0.47556543484301195,0.4936366768546818,0.46365994795958354,2.818697811073878
0.9,9,rbf_svm,all_features,ood,-0.9,-0.9,0.263,0.262626756804839,0.17629558797367015,0.6622300961082526,4.09254181575998
0.9,9,rbf_svm,stable_only,iid_validation,0.9,,0.9155,0.9152357068302792,0.9767470485984283,0.05972084035331511,0.1965250154603241
0.9,9,rbf_svm,stable_only,iid_test,0.9,,0.9113333333333333,0.9113205634944765,0.9755004720679779,0.06274648239427914,0.2030514760135318
0.9,9,rbf_svm,stable_only,ood,0.3,0.3,0.912,0.9117908787541713,0.974304338153504,0.06436164626782397,0.2083561267682446
0.9,9,rbf_svm,stable_only,ood,0.0,0.0,0.9133333333333333,0.9134326579101987,0.974141124991605,0.06434827136783883,0.2089285868246991
0.9,9,rbf_svm,stable_only,ood,-0.3,-0.3,0.8966666666666666,0.8965735828912689,0.968357744191995,0.07315114383538653,0.23180828628876346
0.9,9,rbf_svm,stable_only,ood,-0.6,-0.6,0.9206666666666666,0.9207001944984718,0.9775422061683803,0.05865914287183164,0.19397694931591325
0.9,9,rbf_svm,stable_only,ood,-0.9,-0.9,0.9143333333333333,0.9144057996797723,0.9751983632805551,0.061550085762175,0.20325454223775596
0.9,9,random_forest,all_features,iid_validation,0.9,,0.992,0.9920752228374485,0.9995876994328866,0.006855879119338624,0.027659747573358977
0.9,9,random_forest,all_features,iid_test,0.9,,0.9913333333333333,0.9913240840014296,0.999587496155002,0.007218461093528177,0.029167460746262322
0.9,9,random_forest,all_features,ood,0.3,0.3,0.68,0.6802447163515016,0.8211466073414906,0.24354365011215084,0.8716187489034205
0.9,9,random_forest,all_features,ood,0.0,0.0,0.5716666666666667,0.5718114288942093,0.7199683407914981,0.32811270389541786,1.2627714567968213
0.9,9,random_forest,all_features,ood,-0.3,-0.3,0.44033333333333335,0.44023954892736794,0.5586563462671961,0.43561522570650707,1.8406413887666337
0.9,9,random_forest,all_features,ood,-0.6,-0.6,0.31333333333333335,0.3132314531814393,0.3761953876076688,0.5295569887200798,2.114544791548671
0.9,9,random_forest,all_features,ood,-0.9,-0.9,0.051333333333333335,0.0511919587262053,0.036782823341042506,0.752420140716099,3.147095273144965
0.9,9,random_forest,stable_only,iid_validation,0.9,,0.909,0.9085283171431974,0.9726755804981831,0.0662952156897285,0.2186885153779107
0.9,9,random_forest,stable_only,iid_test,0.9,,0.9013333333333333,0.9013111221349208,0.971008269635272,0.0688052305943288,0.22449959909739511
0.9,9,random_forest,stable_only,ood,0.3,0.3,0.9023333333333333,0.9021913236929922,0.9690231368186875,0.07012318627791177,0.22999196488829912
0.9,9,random_forest,stable_only,ood,0.0,0.0,0.9026666666666666,0.90279448779288,0.9692995077655795,0.0706169089331396,0.23039064664038778
0.9,9,random_forest,stable_only,ood,-0.3,-0.3,0.8933333333333333,0.8931771928068595,0.962845894638508,0.07746553604049038,0.24933567477920565
0.9,9,random_forest,stable_only,ood,-0.6,-0.6,0.9073333333333333,0.9073520422339538,0.9728544595721034,0.06556626415484014,0.216741374689645
0.9,9,random_forest,stable_only,ood,-0.9,-0.9,0.912,0.912026329834549,0.9704827877601849,0.06741136880294543,0.2261860149728246
0.9,9,gradient_boosting,all_features,iid_validation,0.9,,0.993,0.9930759523692771,0.9997308037559381,0.006144470295368283,0.024980421531570422
0.9,9,gradient_boosting,all_features,iid_test,0.9,,0.992,0.992006848986254,0.9996479493047,0.006562221822685399,0.030094837291146963
0.9,9,gradient_boosting,all_features,ood,0.3,0.3,0.7076666666666667,0.7078642936596218,0.8199977753058955,0.2755351515055304,2.184061387472642
0.9,9,gradient_boosting,all_features,ood,0.0,0.0,0.6106666666666667,0.6108314700894313,0.7151164937004046,0.3752251393278712,3.1132733836310083
0.9,9,gradient_boosting,all_features,ood,-0.3,-0.3,0.47433333333333333,0.4741300503786742,0.5551636472825543,0.5061742448096981,4.2986312845496855
0.9,9,gradient_boosting,all_features,ood,-0.6,-0.6,0.36333333333333334,0.3632898027229786,0.3733921644901361,0.6196946880073386,5.40938988213795
0.9,9,gradient_boosting,all_features,ood,-0.9,-0.9,0.088,0.08788471802170433,0.04382583170254402,0.8985039989800541,8.116083216841918
0.9,9,gradient_boosting,stable_only,iid_validation,0.9,,0.901,0.9006845990727239,0.9692315698143946,0.07197323550347619,0.23676086825694137
0.9,9,gradient_boosting,stable_only,iid_test,0.9,,0.8946666666666667,0.8946274930256624,0.9699098892462737,0.0729482977380086,0.23062697216611763
0.9,9,gradient_boosting,stable_only,ood,0.3,0.3,0.902,0.9019799777530589,0.9685942157953281,0.07328250401387618,0.2393873550289444
0.9,9,gradient_boosting,stable_only,ood,0.0,0.0,0.903,0.9031007165798092,0.967029589662321,0.07357600612123544,0.2457615406763239
0.9,9,gradient_boosting,stable_only,ood,-0.3,-0.3,0.889,0.8890101090981883,0.9619731091315518,0.0811372586298702,0.26831234292562983
0.9,9,gradient_boosting,stable_only,ood,-0.6,-0.6,0.9023333333333333,0.9023673242567379,0.9723367602111699,0.06869386237168891,0.22405109067152243
0.9,9,gradient_boosting,stable_only,ood,-0.9,-0.9,0.9106666666666666,0.910638676392101,0.9702023661270236,0.06877991074807625,0.2289010510296007
0.9,9,mlp,all_features,iid_validation,0.9,,0.993,0.9930489326719179,0.9997898467983161,0.007075714583409129,0.041829033239027535
0.9,9,mlp,all_features,iid_test,0.9,,0.9943333333333333,0.9943285166397294,0.9996906221162515,0.007450133306477454,0.04340601816102937
0.9,9,mlp,all_features,ood,0.3,0.3,0.8033333333333333,0.8030923248053392,0.8869374860956618,0.14464973767822617,0.4930125801690836
